PooledFundId,PooledFundName,CHFId,CHFProjectCode,OrganizationName,OrganizationAcronym,OrganizationType,ProjectStatus,ClusterId,ClusterName,LocationBeneficiaryId,ActivityCode,StandardActivityID,GlobalStandardActivityID,GlobalClusterId
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92131,Activity 1.1.2,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92133,Activity 1.1.2,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92134,Activity 1.1.2,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92135,Activity 1.1.2,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92136,Activity 1.1.2,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92136,Activity 1.1.9,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92122,Activity 1.1.2,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92123,Activity 1.1.9,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92123,Activity 1.1.2,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92124,Activity 1.1.2,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92125,Activity 1.1.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92126,Activity 1.1.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92127,Activity 1.1.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92128,Activity 1.1.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92130,Activity 1.1.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92131,Activity 1.1.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92133,Activity 1.1.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92134,Activity 1.1.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92122,Activity 1.1.10,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92123,Activity 1.1.10,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92124,Activity 1.1.10,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92134,Activity 1.2.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92133,Activity 1.2.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92131,Activity 1.2.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92130,Activity 1.2.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92128,Activity 1.2.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92125,Activity 1.1.10,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92122,Activity 1.1.9,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92124,Activity 1.1.9,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92127,Activity 1.2.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92123,Activity 1.2.4,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92122,Activity 1.2.4,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92134,Activity 1.2.4,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92136,Activity 1.2.4,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92135,Activity 1.2.4,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92133,Activity 1.2.4,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92134,Activity 1.1.10,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92136,Activity 1.1.10,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92131,Activity 1.2.4,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92130,Activity 1.2.4,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92128,Activity 1.2.4,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92127,Activity 1.2.4,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92135,Activity 1.1.10,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92135,Activity 1.2.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92133,Activity 1.1.10,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92136,Activity 1.2.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92122,Activity 1.2.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92123,Activity 1.2.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92124,Activity 1.2.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92125,Activity 1.2.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92126,Activity 1.2.4,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92125,Activity 1.2.4,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92131,Activity 1.2.5,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92130,Activity 1.2.5,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92128,Activity 1.2.5,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92127,Activity 1.2.5,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92127,Activity 1.1.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92128,Activity 1.1.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92130,Activity 1.1.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92126,Activity 1.2.5,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92125,Activity 1.2.5,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92124,Activity 1.2.5,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92131,Activity 1.1.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92123,Activity 1.2.5,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92122,Activity 1.2.5,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92136,Activity 1.2.5,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92135,Activity 1.2.5,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92134,Activity 1.2.5,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92125,Activity 1.2.6,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92124,Activity 1.2.6,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92123,Activity 1.2.6,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92122,Activity 1.2.6,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92133,Activity 1.1.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92135,Activity 1.3.2,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92126,Activity 1.1.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92125,Activity 1.1.2,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92124,Activity 1.1.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92134,Activity 1.3.2,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92133,Activity 1.3.2,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,331,Multi-Purpose Cash,92169,Activity 1.1.4,,61,15
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92136,Activity 1.3.2,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92131,Activity 1.3.2,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92130,Activity 1.3.2,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92122,Activity 1.3.2,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92128,Activity 1.3.2,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92127,Activity 1.3.2,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92125,Activity 1.3.3,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92124,Activity 1.3.3,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92123,Activity 1.3.3,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92122,Activity 1.3.3,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92136,Activity 1.3.3,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92135,Activity 1.3.3,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92134,Activity 1.3.3,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92133,Activity 1.3.3,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92131,Activity 1.3.3,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92130,Activity 1.3.3,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92135,Activity 1.1.12,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92122,Activity 1.3.4,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92123,Activity 1.3.4,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92124,Activity 1.3.4,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92125,Activity 1.3.4,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92128,Activity 1.3.3,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92127,Activity 1.3.3,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92134,Activity 1.1.12,,1,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,331,Multi-Purpose Cash,92168,Activity 1.1.3,,61,15
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,331,Multi-Purpose Cash,92169,Activity 1.1.2,,57,15
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,331,Multi-Purpose Cash,92165,Activity 1.1.1,,61,15
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92128,Activity 1.3.4,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92127,Activity 1.3.4,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92130,Activity 1.3.4,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92131,Activity 1.3.4,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92127,Activity 1.3.5,,7,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92133,Activity 1.3.4,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92134,Activity 1.3.4,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92135,Activity 1.3.4,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92125,Activity 1.3.5,,7,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92124,Activity 1.3.5,,7,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92135,Activity 1.3.5,,7,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92136,Activity 1.3.4,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92136,Activity 1.3.5,,7,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92122,Activity 1.3.5,,7,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92123,Activity 1.3.5,,7,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92125,Activity 1.3.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92123,Activity 1.3.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92122,Activity 1.3.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92126,Activity 1.3.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92134,Activity 1.3.5,,7,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92133,Activity 1.3.5,,7,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92131,Activity 1.3.5,,7,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92130,Activity 1.3.5,,7,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92128,Activity 1.3.5,,7,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92124,Activity 1.3.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92127,Activity 1.3.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92128,Activity 1.3.1,,4,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92125,Activity 1.3.2,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92124,Activity 1.2.4,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92126,Activity 1.2.3,,8,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92130,Activity 1.2.2,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92136,Activity 1.2.1,,6,1
53,Ethiopia,39287,CBPF-ETH-26-R-NGO-NSFT-39287,Positive Action for Development,PAD,National NGO,Implementation & Reporting,253,Camp Coordination and Camp Management,92126,Activity 1.1.11,,7,1
