PooledFundId,AllocationYear,ReportApprovedDate,AllocationTypeId,AllocationSourceId,ClusterId,ClusterBudget,TargetedMen,TargetedWomen,TargetedBoys,TargetedGirls,ReachedMen,ReachedWomen,ReachedBoys,ReachedGirls
23,2021,2022-11-10,49,2,11,362942.16,7744.0,7384.0,10179.0,9828.0,11979.0,15256.0,8231.0,8374.0
23,2021,2022-11-13,48,1,4,559442.1499999999,2418.0,2502.0,4258.0,5017.0,2933.0,3258.0,4293.0,4854.0
23,2021,2022-11-13,48,1,6,935000.0,6856.0,7005.0,8346.0,7600.0,7237.0,7394.0,8347.0,8487.0
23,2021,2022-11-13,48,1,10,392304.8,5240.0,5240.0,3574.0,3574.0,6340.0,5410.0,4018.0,3955.0
23,2021,2022-11-13,49,2,7,180546.44,7057.0,13658.0,6799.0,7617.0,6638.0,19784.0,7388.0,6536.0
23,2021,2022-11-14,48,1,11,249395.59,5762.0,5762.0,3844.0,3842.0,5775.0,5699.0,3947.0,3787.0
23,2021,2022-11-27,48,1,6,349904.64,1520.0,1540.0,3060.0,3091.0,1604.0,1714.0,3226.0,3180.0
23,2021,2022-11-27,49,2,4,248816.46,674.0,683.0,1313.0,1705.0,683.0,909.0,1607.0,1487.0
23,2021,2022-11-27,49,2,6,1350726.29,14835.0,14959.0,8796.0,9391.0,14827.0,15221.0,10070.0,10289.0
23,2021,2022-11-29,49,2,6,682629.48,4312.0,4313.0,5684.0,5291.0,5879.0,6373.0,8189.0,8195.0
23,2021,2022-11-29,49,2,11,283978.0,2100.0,2200.0,4100.0,4200.0,2239.0,2596.0,4232.0,4666.0
23,2021,2022-11-30,48,1,6,158399.43,3771.0,3771.0,7542.0,11316.0,5806.0,5766.0,9044.0,8303.0
23,2021,2022-11-30,49,2,11,679152.54,27104.0,27104.0,35728.0,33264.0,13491.0,15375.0,17876.0,18884.0
23,2021,2022-12-03,49,2,4,1212154.32,5902.0,5902.0,5718.0,5718.0,6065.0,7846.0,6627.0,7450.0
23,2021,2022-12-03,49,2,6,899903.84,9555.0,9555.0,9870.0,9870.0,12757.0,13481.0,8784.0,8974.0
23,2021,2022-12-03,49,2,10,100000.0,15600.0,14400.0,5200.0,4800.0,21241.0,20053.0,9144.0,7982.0
23,2021,2022-12-04,48,1,10,400000.03,508.0,491.0,118.0,39.0,487.0,482.0,162.0,7.0
23,2021,2022-12-05,47,1,10,400491.04,924.0,924.0,3150.0,3150.0,2801.0,2061.0,1500.0,1500.0
23,2021,2022-12-05,48,1,7,1187525.99,35176.0,36595.0,9352.0,10091.0,35590.0,40586.0,18410.0,15510.0
23,2021,2022-12-05,48,1,9,400076.81,,,2936.0,3588.0,,,3243.0,3964.0
23,2021,2022-12-05,48,1,11,1072833.36,8261.0,9621.0,11981.0,13587.0,9610.0,11031.0,14915.0,16684.0
23,2021,2022-12-05,49,2,6,1622073.3,10604.0,10974.0,13501.0,13872.0,13903.0,14565.0,20171.0,19856.0
23,2021,2022-12-05,49,2,7,7594279.84,5157162.0,6867723.0,2573904.0,2573492.0,5222239.0,6954550.0,2599107.0,2599959.0
23,2021,2022-12-05,49,2,9,2513250.34,2.0,4.0,14972.0,17727.0,2.0,3.0,15842.0,18790.0
23,2021,2022-12-05,49,2,10,1890017.58,14752.0,35052.0,21592.0,27592.0,9740.0,21652.0,22510.0,25655.0
23,2021,2022-12-05,49,2,11,2599266.1500000004,25577.0,25471.0,31111.0,31111.0,25764.0,25657.0,31231.0,31243.0
23,2021,2022-12-06,48,1,4,319346.81,1154.0,1106.0,1185.0,1140.0,836.0,1039.0,1732.0,1642.0
23,2021,2022-12-06,49,2,9,146566.46,,8139.0,3088.0,3410.0,,11613.0,3239.0,3219.0
23,2021,2022-12-07,49,2,6,712786.38,4861.0,5018.0,5414.0,5414.0,5521.0,5626.0,6071.0,6071.0
23,2021,2022-12-07,49,2,7,126540.1,7894.0,12417.0,11017.0,10638.0,20079.0,20912.0,12411.0,12432.0
23,2021,2022-12-07,49,2,9,506160.5,,18913.0,20857.0,20040.0,,31853.0,23497.0,23421.0
23,2021,2022-12-07,49,2,11,248072.0,9900.0,9900.0,6600.0,6600.0,9904.0,9906.0,6647.0,6604.0
23,2021,2022-12-08,47,1,10,900000.37,133343.0,128113.0,33336.0,32028.0,18965.0,79018.0,13667.0,19755.0
23,2021,2022-12-08,48,1,11,406096.01,4156.0,4269.0,2856.0,2999.0,1955.0,2129.0,4760.0,5406.0
23,2021,2022-12-08,49,2,7,660437.19,109008.0,80569.0,31573.0,24245.0,70517.0,129673.0,63887.0,67013.0
23,2021,2022-12-10,48,1,7,383609.7,23499.0,31759.0,9227.0,6172.0,29518.0,33317.0,20141.0,18321.0
23,2021,2022-12-10,49,2,7,383092.58,8721.0,8190.0,19228.0,18474.0,10672.0,23432.0,19521.0,20119.0
23,2021,2022-12-10,49,2,9,38815.55,1918.0,1842.0,2162.0,2078.0,2347.0,5270.0,2195.0,2263.0
23,2021,2022-12-10,49,2,11,673936.91,11319.0,11319.0,14920.0,13892.0,8706.0,9418.0,18620.0,17672.0
23,2021,2022-12-12,49,2,6,699963.66,3856.0,2284.0,7712.0,4568.0,3856.0,2284.0,7712.0,4568.0
23,2021,2022-12-13,48,1,11,699932.16,6596.0,7696.0,18321.0,18688.0,43468.0,45522.0,45561.0,50814.0
23,2021,2022-12-15,49,2,4,339883.5,2294.0,2204.0,1080.0,1037.0,1355.0,1827.0,2223.0,2430.0
23,2021,2022-12-16,47,1,10,470000.0,6860.0,1883.0,329.0,49.0,9837.0,3060.0,365.0,155.0
23,2021,2022-12-16,48,1,4,1310189.05,3220.0,3220.0,4830.0,4830.0,2517.0,2898.0,5063.0,5168.0
23,2021,2022-12-16,48,1,6,126000.51,1500.0,500.0,500.0,500.0,3000.0,,,
23,2021,2022-12-16,48,1,7,544404.06,20612.0,19357.0,9031.0,9021.0,30769.0,27894.0,11732.0,10976.0
23,2021,2022-12-16,48,1,9,219472.96,,,1862.0,1789.0,,,3579.0,3461.0
23,2021,2022-12-16,49,2,4,2215201.83,7603.0,7602.0,10440.0,10440.0,7283.0,7094.0,11205.0,11016.0
23,2021,2022-12-16,49,2,6,3063404.82,17050.0,19962.0,41260.0,43135.0,31316.0,33289.0,58473.0,62444.0
23,2021,2022-12-16,49,2,7,847922.41,43006.0,52647.0,19449.0,13777.0,66303.0,134001.0,21611.0,20060.0
23,2021,2022-12-16,49,2,9,358001.5,31.0,5770.0,11162.0,10949.0,35.0,13584.0,15724.0,16004.0
23,2021,2022-12-18,48,1,6,259999.3,1510.0,1653.0,2013.0,2013.0,1387.0,1550.0,1911.0,1985.0
23,2021,2022-12-19,49,2,6,318578.76,3055.0,2085.0,2753.0,2085.0,3055.0,2085.0,2753.0,2085.0
23,2021,2022-12-20,49,2,6,245220.47,1358.0,1358.0,2037.0,2037.0,1528.0,1528.0,2292.0,2291.0
23,2021,2022-12-21,48,1,9,620000.0,,4899.0,5193.0,4990.0,,26643.0,20980.0,20158.0
23,2021,2022-12-21,48,1,10,249845.0,1090.0,770.0,770.0,770.0,1095.0,877.0,780.0,745.0
23,2021,2022-12-21,48,1,11,699999.86,8250.0,8626.0,10500.0,10124.0,9271.0,9598.0,17567.0,17149.0
23,2021,2022-12-21,49,2,6,700000.0,6011.0,5596.0,4767.0,4353.0,2714.0,4851.0,6404.0,6863.0
23,2021,2022-12-21,49,2,10,990845.38,10435.0,13812.0,21911.0,19028.0,10272.0,10259.0,34805.0,29526.0
23,2021,2022-12-26,47,1,4,990000.28,6690.0,7783.0,11729.0,12018.0,6696.0,7709.0,9655.0,10260.0
23,2021,2022-12-26,48,1,7,317971.32,15984.0,24182.0,9588.0,9255.0,19171.0,35981.0,8711.0,9232.0
23,2021,2022-12-26,48,1,9,27049.64,270.0,1997.0,2000.0,2010.0,323.0,2971.0,1817.0,2005.0
23,2021,2022-12-26,48,1,10,689708.84,4322.0,4218.0,8309.0,7791.0,3848.0,3564.0,10123.0,9032.0
23,2021,2022-12-26,49,2,6,1378826.22,7304.0,7931.0,10486.0,11064.0,8901.0,9771.0,12689.0,11474.0
23,2021,2022-12-26,49,2,9,1038142.6799999999,12933.0,21287.0,19211.0,20549.0,11966.0,31781.0,11849.0,11298.0
23,2021,2022-12-26,49,2,11,480254.51,5000.0,4000.0,3000.0,3000.0,5007.0,4005.0,3075.0,3018.0
23,2021,2022-12-28,49,2,6,1408317.35,9616.0,11288.0,10569.0,10513.0,12170.0,14782.0,11106.0,12430.0
23,2021,2022-12-28,49,2,11,496521.73,7613.0,7612.0,5075.0,5074.0,3695.0,3903.0,9733.0,9213.0
23,2021,2022-12-29,49,2,4,499354.55,1988.0,1988.0,2982.0,2982.0,2135.0,2564.0,3336.0,3674.0
23,2021,2023-01-01,49,2,7,206802.11,5760.0,1152.0,3456.0,1152.0,10112.0,3822.0,7043.0,2670.0
23,2021,2023-01-02,48,1,4,693580.4,1540.0,1540.0,2310.0,2310.0,3098.0,3371.0,3514.0,3623.0
23,2021,2023-01-02,48,1,11,1000000.0,13245.0,13242.0,17459.0,16254.0,16208.0,16725.0,24033.0,24816.0
23,2021,2023-01-02,49,2,7,1134520.4,43853.0,52950.0,16321.0,18828.0,37768.0,85276.0,25823.0,25765.0
23,2021,2023-01-02,49,2,11,695196.77,17536.0,18095.0,23636.0,23150.0,13852.0,15335.0,26047.0,27099.0
23,2021,2023-01-03,49,2,6,1141208.0,6130.0,7954.0,10724.0,10625.0,5961.0,8166.0,12614.0,13602.0
23,2021,2023-01-04,49,2,6,440000.06,2016.0,2191.0,5075.0,5221.0,3844.0,4483.0,7522.0,8886.0
23,2021,2023-01-04,49,2,9,399921.3,242.0,48.0,,,326.0,62.0,,
23,2021,2023-01-04,49,2,11,494441.28,11357.0,23927.0,27398.0,28308.0,11499.0,24140.0,27684.0,28666.0
23,2021,2023-01-05,48,1,6,450662.6,6671.0,8076.0,9481.0,10884.0,6671.0,8076.0,9481.0,10884.0
23,2021,2023-01-05,49,2,10,722922.54,8048.0,1975.0,243.0,67.0,12548.0,5536.0,474.0,158.0
23,2021,2023-02-05,49,2,10,432861.29,3360.0,3360.0,1500.0,1500.0,4354.0,4004.0,1531.0,1338.0
23,2021,2023-02-06,48,1,3,1397131.65,1886.0,1355.0,6876.0,6875.0,1980.0,1335.0,6688.0,7097.0
23,2021,2023-02-06,48,1,10,462011.0,1134.0,1134.0,10934.0,9800.0,2432.0,2193.0,11582.0,9888.0
23,2021,2023-02-06,49,2,4,693118.78,1887.0,2011.0,1699.0,1893.0,1690.0,1851.0,3473.0,3507.0
23,2021,2023-02-06,49,2,6,1016709.15,11119.0,12489.0,17240.0,17375.0,13173.0,13616.0,18709.0,18466.0
23,2021,2023-02-06,49,2,7,3499999.6,134660.0,129951.0,96830.0,93130.0,207232.0,187069.0,89953.0,89010.0
23,2021,2023-02-06,49,2,11,497273.76,4284.0,4284.0,7854.0,7378.0,4014.0,4158.0,7667.0,8557.0
23,2021,2023-02-07,48,1,7,424969.76,2300.0,28000.0,1400.0,2800.0,2200.0,29300.0,1475.0,3050.0
23,2021,2023-02-07,48,1,11,350325.89,3276.0,3440.0,5078.0,4586.0,2011.0,2085.0,2620.0,2711.0
23,2021,2023-02-07,49,2,6,736098.16,5644.0,5644.0,5643.0,5644.0,6631.0,6635.0,6632.0,6639.0
23,2021,2023-02-07,49,2,11,1246255.73,25445.0,25445.0,22504.0,22506.0,25010.0,24945.0,23055.0,22890.0
23,2021,2023-02-08,48,1,7,1698145.83,66428.0,92933.0,52845.0,52844.0,38400.0,49517.0,37144.0,34515.0
23,2021,2023-02-08,49,2,9,289824.48,53129.0,53759.0,11586.0,11245.0,23358.0,50347.0,10196.0,9789.0
23,2021,2023-03-06,47,1,10,339607.3,3150.0,3205.0,6274.0,6028.0,3150.0,3205.0,6274.0,6028.0
23,2021,2023-05-16,49,2,11,514289.08,6609.0,6901.0,5876.0,6434.0,11241.0,11571.0,3858.0,4817.0
23,2021,2023-06-12,48,1,11,798716.71,7318.0,7617.0,7530.0,7598.0,8536.0,5598.0,6630.0,6386.0
23,2021,2023-06-27,49,2,7,699999.34,19152.0,21168.0,29232.0,31248.0,19660.0,17396.0,25840.0,24479.0
23,2021,2023-06-29,48,1,10,449997.68,35156.0,37367.0,51423.0,47974.0,89888.0,90824.0,122138.0,112825.0
23,2021,2023-07-02,48,1,4,834882.03,4485.0,5540.0,8179.0,8179.0,4491.0,5341.0,9676.0,9967.0
23,2021,2023-07-06,47,1,4,995775.0,3795.0,3534.0,3011.0,2750.0,3795.0,3534.0,3011.0,2750.0
23,2021,2023-07-06,47,1,6,350914.85,1985.0,2494.0,2245.0,2511.0,241.0,328.0,541.0,448.0
23,2021,2023-07-06,49,2,11,731720.81,3649.0,3826.0,5937.0,5785.0,3649.0,3826.0,5937.0,5785.0
23,2021,2023-07-07,49,2,4,699999.62,1275.0,1573.0,2321.0,2321.0,1383.0,1563.0,2903.0,2997.0
23,2021,2023-07-07,49,2,6,478028.39,2872.0,3271.0,3292.0,3723.0,2012.0,2696.0,5205.0,5413.0
23,2021,2023-07-09,49,2,9,409973.68,14846.0,15453.0,6653.0,6925.0,19520.0,34826.0,15696.0,19783.0
23,2021,2023-07-09,49,2,11,794529.46,3526.0,3670.0,3628.0,3666.0,4040.0,3852.0,4528.0,4643.0
23,2021,2023-07-12,48,1,3,318322.83,30.0,50.0,1187.0,1213.0,30.0,50.0,1122.0,1418.0
23,2021,2023-07-12,49,2,3,371992.51,1540.0,1540.0,1400.0,1400.0,666.0,1226.0,1345.0,1466.0
23,2021,2023-07-15,48,1,6,541923.47,10635.0,13369.0,12021.0,13463.0,14236.0,11952.0,21240.0,18322.0
23,2021,2023-07-15,49,2,6,590284.02,3775.0,3964.0,5591.0,5591.0,4442.0,4457.0,5422.0,5292.0
23,2021,2023-07-16,49,2,11,1394127.24,10350.0,10350.0,15525.0,15525.0,17885.0,21614.0,15057.0,17233.0
23,2021,2023-07-17,48,1,10,278936.31,6018.0,13430.0,,,9719.0,15170.0,,
23,2021,2023-07-17,49,2,10,999999.61,3102.0,3413.0,4809.0,4188.0,1896.0,2212.0,3325.0,3248.0
23,2021,2023-07-18,49,2,3,947939.8,595.0,397.0,4340.0,4340.0,789.0,195.0,3122.0,5558.0
23,2021,2023-07-18,49,2,11,679727.05,14490.0,14490.0,17640.0,16380.0,20589.0,21215.0,38738.0,39937.0
23,2021,2023-07-19,49,2,7,142102.8,3121.0,9368.0,1563.0,1563.0,2094.0,5487.0,3948.0,4950.0
23,2021,2023-07-19,49,2,9,284205.62,6245.0,18728.0,3121.0,3121.0,4191.0,10970.0,7885.0,9885.0
23,2021,2023-07-19,49,2,10,362221.33999999997,4793.0,5080.0,7985.0,6096.0,3234.0,2695.0,9286.0,7477.0
23,2021,2023-07-20,48,1,3,446244.0,110.0,110.0,4100.0,4100.0,163.0,77.0,4093.0,4417.0
23,2021,2023-07-20,48,1,10,446500.16,10656.0,10656.0,4180.0,4180.0,11596.0,9228.0,8127.0,7031.0
23,2021,2023-07-20,49,2,10,493501.4,13820.0,13820.0,6345.0,6345.0,16932.0,13456.0,9668.0,9047.0
23,2022,2022-12-28,51,2,10,247690.95,7604.0,7604.0,15181.0,15181.0,8305.0,8286.0,15423.0,14875.0
23,2022,2023-02-06,50,1,10,1243660.0499999998,36605.0,32958.0,35594.0,31567.0,45047.0,43599.0,44322.0,39000.0
23,2022,2023-02-06,51,2,10,161771.81,308.0,308.0,924.0,616.0,1423.0,1366.0,1983.0,1761.0
23,2022,2023-02-06,52,1,12,1336863.34,150.0,50.0,,,224.0,48.0,,
23,2022,2023-02-07,50,1,7,721337.3200000001,6853.0,7108.0,869.0,833.0,6066.0,11732.0,238.0,568.0
23,2022,2023-02-07,51,2,10,242310.15,2556.0,5984.0,2650.0,6210.0,5609.0,6637.0,5538.0,7045.0
23,2022,2023-03-05,50,1,6,560260.56,1165.0,1460.0,2310.0,2450.0,1203.0,1623.0,2690.0,3196.0
23,2022,2023-05-20,50,1,4,698600.12,912.0,912.0,1673.0,1571.0,826.0,1065.0,1814.0,1882.0
23,2022,2023-07-02,50,1,7,699801.35,31567.0,47350.0,7892.0,11838.0,41712.0,46541.0,19221.0,18822.0
23,2022,2023-07-06,53,1,4,248874.29,884.0,1115.0,845.0,999.0,670.0,774.0,1199.0,1229.0
23,2022,2023-07-07,53,1,4,700000.0,2226.0,2137.0,2315.0,2226.0,2194.0,2173.0,4552.0,4206.0
23,2022,2023-07-10,50,1,10,495579.06,4990.0,4727.0,8404.0,8142.0,5411.0,4875.0,8276.0,7731.0
23,2022,2023-07-13,50,1,7,118015.92,17340.0,21032.0,18434.0,17803.0,22971.0,29064.0,11772.0,13162.0
23,2022,2023-07-13,50,1,9,478024.01,,13648.0,13934.0,13409.0,,18860.0,8899.0,9913.0
23,2022,2023-07-15,50,1,6,1362916.68,3894.0,5250.0,4308.0,4730.0,3332.0,4217.0,7008.0,6958.0
23,2022,2023-07-15,51,2,4,272850.64,620.0,671.0,930.0,1006.0,443.0,576.0,1597.0,1782.0
23,2022,2023-07-15,51,2,6,379659.54,1024.0,1303.0,1133.0,1300.0,869.0,996.0,1538.0,1506.0
23,2022,2023-07-16,51,2,4,283985.4,574.0,574.0,1053.0,991.0,574.0,574.0,1053.0,991.0
23,2022,2023-07-17,50,1,4,600741.51,453.0,506.0,749.0,764.0,453.0,504.0,748.0,764.0
23,2022,2023-07-17,50,1,7,267481.81,3000.0,3200.0,200.0,200.0,1259.0,2710.0,177.0,2503.0
23,2022,2023-07-17,51,2,4,1443002.55,4010.0,4051.0,3727.0,3752.0,2873.0,3183.0,4945.0,4893.0
23,2022,2023-07-17,51,2,6,699999.67,2859.0,2860.0,1907.0,1908.0,1823.0,2881.0,4041.0,3556.0
23,2022,2023-07-17,53,1,4,901914.93,5620.0,5628.0,7501.0,7501.0,4125.0,4479.0,9038.0,8512.0
23,2022,2023-07-18,50,1,10,191500.0,,1367.0,,911.0,,,,
23,2022,2023-07-19,52,1,12,462520.7,7268.0,7218.0,7670.0,8421.0,345.0,138.0,,
23,2022,2023-07-20,50,1,6,799000.0,3034.0,2913.0,3155.0,3034.0,2519.0,2517.0,3346.0,3775.0
23,2022,2023-07-20,50,1,10,413000.0,,2466.0,,1644.0,,3289.0,,822.0
23,2022,2023-07-26,51,2,4,374874.18,669.0,669.0,1003.0,1005.0,884.0,883.0,1325.0,1325.0
23,2022,2023-07-29,51,2,4,452645.95,946.0,946.0,1417.0,1416.0,912.0,944.0,1447.0,1423.0
23,2022,2023-07-29,51,2,9,239191.12,,5750.0,5615.0,5615.0,,13744.0,6177.0,5053.0
23,2022,2023-07-30,53,1,4,494904.29,1229.0,1720.0,2786.0,2455.0,1229.0,1720.0,2786.0,2455.0
23,2022,2023-08-06,53,1,9,204089.66,56.0,1363.0,1351.0,1478.0,151.0,1531.0,1767.0,2243.0
24,2014,2017-03-01,23,2,4,720050.58,1200.0,1200.0,5999.0,5999.0,3274.0,3399.0,3970.0,4458.0
24,2014,2017-03-01,23,2,11,613376.42,1022.0,1022.0,5111.0,5111.0,2789.0,2896.0,3381.0,3798.0
24,2014,2017-03-29,23,2,6,1155000.0,3929.0,3555.0,5800.0,5426.0,3996.0,3616.0,5899.0,5519.0
24,2014,2017-03-29,23,2,11,345000.0,1174.0,1062.0,1733.0,1621.0,1194.0,1080.0,1762.0,1648.0
24,2014,2017-04-24,23,2,6,1135954.27,1382.0,2034.0,2578.0,2604.0,813.0,1649.0,2965.0,3199.0
24,2014,2017-04-24,23,2,9,1034687.3300000001,1240.0,1823.0,2344.0,2376.0,744.0,1493.0,2701.0,2916.0
24,2014,2017-04-24,23,2,10,744693.4,852.0,1248.0,1677.0,1718.0,544.0,1055.0,1946.0,2104.0
24,2014,2017-05-24,23,2,6,433916.0,1637.0,2000.0,2637.0,2819.0,1365.0,1639.0,3469.0,3469.0
24,2014,2017-05-24,23,2,11,650874.0,2455.0,3001.0,3956.0,4229.0,2047.0,2459.0,5203.0,5203.0
24,2014,2017-07-10,23,2,3,392116.14,75.0,68.0,794.0,697.0,75.0,44.0,1187.0,876.0
24,2014,2017-07-10,23,2,10,1786306.86,343.0,308.0,3616.0,3173.0,342.0,202.0,5408.0,3991.0
24,2014,2017-07-19,23,2,4,300888.7,3686.0,9214.0,3071.0,4505.0,61.0,989.0,,
24,2014,2017-07-19,23,2,6,240710.96,2948.0,7371.0,2457.0,3604.0,49.0,791.0,,
24,2014,2017-07-19,23,2,8,318082.34,3896.0,9740.0,3247.0,4762.0,65.0,1045.0,,
24,2014,2017-07-24,23,2,7,179719.2,70.0,177.0,86.0,112.0,1353.0,1610.0,1502.0,1505.0
24,2014,2017-07-24,23,2,10,419344.8,163.0,413.0,200.0,260.0,3156.0,3757.0,3506.0,3511.0
24,2014,2017-08-17,23,2,6,503728.3868,1957.0,3932.0,1279.0,1495.0,2082.0,3162.0,1879.0,2071.0
24,2014,2017-08-17,23,2,9,958708.8652,3725.0,7483.0,2435.0,2846.0,3962.0,6019.0,3577.0,3942.0
24,2014,2017-08-17,23,2,11,162493.028,631.0,1268.0,413.0,482.0,672.0,1020.0,606.0,668.0
24,2014,2017-11-06,23,2,4,626500.35,420.0,980.0,2520.0,3080.0,420.0,980.0,2520.0,3080.0
24,2014,2017-11-06,23,2,6,1163500.65,780.0,1820.0,4680.0,5720.0,780.0,1820.0,4680.0,5720.0
24,2014,2017-11-09,23,2,6,167204.508,2310.0,1099.0,291.0,289.0,1119.0,627.0,238.0,262.0
24,2014,2017-11-09,23,2,9,1036667.9496,14324.0,6814.0,1807.0,1792.0,6935.0,3887.0,1478.0,1621.0
24,2014,2017-11-09,23,2,11,468172.6224,6469.0,3077.0,816.0,809.0,3132.0,1756.0,668.0,732.0
24,2014,2018-02-06,23,2,6,2290441.8,8237.0,6429.0,9207.0,13432.0,7632.0,6456.0,9319.0,13399.0
24,2014,2018-02-06,23,2,7,1906029.72,6662.0,4241.0,7799.0,11425.0,6577.0,4627.0,8664.0,12372.0
24,2014,2018-02-06,23,2,9,844273.92,3101.0,3539.0,3548.0,4850.0,2481.0,3185.0,2838.0,3880.0
24,2014,2018-02-06,23,2,11,993914.56,2544.0,2804.0,6234.0,7026.0,2603.0,2962.0,6737.0,7530.0
24,2014,2018-02-27,23,2,6,838050.1,1490.0,1702.0,3618.0,3830.0,1535.0,2701.0,5597.0,6705.0
24,2014,2018-02-27,23,2,9,1367344.9,2430.0,2778.0,5902.0,6250.0,2504.0,4406.0,9131.0,10941.0
24,2014,2018-03-12,23,2,4,281902.0395,2600.0,3494.0,3007.0,4414.0,,,,
24,2014,2018-03-12,23,2,6,582597.5483,5373.0,7220.0,6214.0,9122.0,,,,
24,2014,2018-03-12,23,2,10,1014847.3422,9359.0,12577.0,10824.0,15891.0,,,,
24,2014,2018-12-27,23,2,4,770350.35,1050.0,700.0,4375.0,4375.0,904.0,846.0,4235.0,4515.0
24,2014,2018-12-27,23,2,6,1430650.65,1950.0,1300.0,8125.0,8125.0,1678.0,1572.0,7864.0,8386.0
24,2014,2019-01-21,23,2,6,999600.0,4013.0,5216.0,4814.0,6018.0,3870.0,5537.0,4273.0,5666.0
24,2014,2019-01-21,23,2,9,591600.0,2375.0,3087.0,2849.0,3562.0,2290.0,3277.0,2529.0,3353.0
24,2014,2019-01-21,23,2,11,448800.0,1802.0,2342.0,2162.0,2702.0,1737.0,2486.0,1919.0,2544.0
24,2014,2019-01-23,23,2,6,594908.02,6867.0,16038.0,5854.0,13662.0,6459.0,15071.0,5502.0,12838.0
24,2015,2016-06-14,27,1,4,199980.86,1100.0,1900.0,1400.0,1600.0,1142.0,4037.0,140.0,257.0
24,2015,2016-06-14,27,1,6,150000.13,890.0,1600.0,400.0,680.0,890.0,1275.0,400.0,680.0
24,2015,2016-06-14,28,1,4,1157972.99,3330.0,4475.0,1183.0,1595.0,6618.0,9767.0,4705.0,5864.0
24,2015,2016-06-14,28,1,6,1051926.1,6256.0,8283.0,2095.0,2286.0,5877.0,6521.0,5449.0,5847.0
24,2015,2016-06-15,29,1,6,400000.0,1495.0,1750.0,2998.0,2757.0,4583.0,4403.0,,
24,2015,2016-06-15,29,1,8,79999.99,10720.0,12552.0,21494.0,19770.0,10720.0,12552.0,21494.0,19770.0
24,2015,2016-06-20,30,1,4,974907.28,3840.0,4768.0,5015.0,4796.0,4585.0,5329.0,6663.0,7211.0
24,2015,2016-06-29,27,1,4,180010.38,494.0,595.0,936.0,975.0,736.0,701.0,1266.0,1338.0
24,2015,2016-06-29,27,1,11,220000.56,1270.0,1700.0,4164.0,4866.0,,,,
24,2015,2016-07-19,29,1,7,500000.0,13000.0,19500.0,12000.0,18000.0,17531.0,18797.0,10926.0,17086.0
24,2015,2016-08-02,29,1,3,325000.02,552.0,495.0,1432.0,1414.0,663.0,601.0,1291.0,1214.0
24,2015,2016-08-08,28,1,7,275000.7,5583.0,6424.0,8375.0,9636.0,3672.0,4257.0,5821.0,6954.0
24,2015,2016-08-09,27,1,8,275000.0,149936.0,155431.0,,,149936.0,155431.0,,
24,2015,2016-08-09,30,1,6,400000.78,1233.0,1482.0,1540.0,1751.0,1226.0,1457.0,1552.0,1773.0
24,2015,2016-08-16,29,1,6,800000.0,4400.0,5600.0,,,1703.0,3973.0,1450.0,3384.0
24,2015,2016-08-17,27,1,7,200000.01,16025.0,18752.0,26527.0,25755.0,13096.0,15040.0,21951.0,21407.0
24,2015,2016-10-24,27,1,9,300000.0,,132.0,420.0,420.0,,9.0,877.0,620.0
24,2015,2016-10-28,29,1,11,420001.75,2880.0,3120.0,4320.0,4680.0,2880.0,3120.0,4320.0,4680.0
24,2015,2016-11-15,26,1,3,100000.6,59.0,39.0,2340.0,3510.0,80.0,47.0,2939.0,3087.0
24,2015,2017-02-06,27,1,6,549967.0,1620.0,2050.0,2630.0,2700.0,313.0,562.0,1002.0,946.0
24,2015,2017-02-06,27,1,11,200000.0,5380.0,5600.0,9320.0,9700.0,5380.0,5600.0,9320.0,9700.0
24,2015,2017-02-07,26,1,4,450000.11,4897.0,5317.0,8675.0,8142.0,4762.0,5535.0,8741.0,8366.0
24,2015,2017-02-07,28,1,11,447821.64,4909.0,7439.0,8809.0,10603.0,4909.0,7439.0,8809.0,10603.0
24,2015,2017-02-08,26,1,6,450000.0,2281.0,3422.0,2177.0,2490.0,1803.0,1579.0,3211.0,3759.0
24,2015,2017-02-28,29,1,9,152122.97,303.0,3517.0,4019.0,4186.0,1145.0,5119.0,6129.0,6894.0
24,2015,2017-03-02,26,1,4,150000.02,686.0,1428.0,2137.0,3250.0,616.0,1299.0,1949.0,2976.0
24,2015,2017-03-02,29,1,4,400000.0,640.0,2560.0,,,155.0,3045.0,,
24,2015,2017-03-03,28,1,3,250000.15,140.0,84.0,2940.0,2714.0,171.0,53.0,3070.0,2720.0
24,2015,2017-03-03,29,1,6,500000.24,1341.0,1851.0,2552.0,2656.0,1270.0,1153.0,2259.0,2083.0
24,2015,2017-03-03,30,1,6,399890.03,952.0,1048.0,1905.0,2095.0,948.0,1045.0,1911.0,2096.0
24,2015,2017-03-07,26,1,11,380000.23,6240.0,9360.0,6760.0,10140.0,6010.0,9016.0,6224.0,9250.0
24,2015,2017-03-14,24,1,7,253983.0,,,182107.0,182106.0,,,231688.0,231688.0
24,2015,2017-03-15,25,1,4,270658.0,583.0,584.0,,,452.0,556.0,685.0,926.0
24,2015,2017-03-15,30,1,6,486315.01,1428.0,1609.0,2056.0,2107.0,1428.0,1609.0,2056.0,2107.0
24,2015,2017-03-15,32,1,3,333000.0,,,2812.0,2134.0,105.0,26.0,2720.0,1781.0
24,2015,2017-03-16,24,1,7,90847.0,,,22106.0,23010.0,,,23101.0,23569.0
