PooledFundId,AllocationYear,ApprovedDate,LocationID,AllocationtypeId,AllocationSourceId,TargetMen,TargetWomen,TargetBoys,TargetGirls,ReachedMen,ReachedWomen,ReachedBoys,ReachedGirls
36,2016,2017-11-09,1374,56,1,0,15071,7536,7536,0,0,0,0
36,2016,2017-11-09,1376,56,1,0,8817,4408,4408,0,0,0,0
36,2016,2017-11-09,1377,56,1,0,7572,3786,3786,0,0,0,0
36,2016,2017-11-09,1378,56,1,0,8750,4375,4375,0,0,0,0
36,2016,2017-11-09,1381,56,1,0,2350,1175,1175,0,0,0,0
36,2016,2017-11-09,1382,56,1,0,721,361,360,0,0,0,0
36,2016,2017-11-09,1383,56,1,0,1575,788,787,0,0,0,0
36,2016,2017-11-09,1384,56,1,0,2002,1001,1002,0,0,0,0
36,2016,2017-11-09,1385,56,1,0,2275,1138,1137,0,0,0,0
36,2016,2017-11-09,1386,56,1,0,2450,1225,1225,0,0,0,0
36,2016,2017-11-09,1389,56,1,0,3231,1616,1616,0,0,0,0
36,2016,2017-11-09,1392,56,1,0,11335,5667,5666,0,0,0,0
36,2016,2017-11-09,1440,56,1,0,17006,8503,8503,0,0,0,0
36,2016,2017-11-09,1441,56,1,0,9412,4706,4706,0,0,0,0
36,2016,2017-11-09,1442,56,1,0,4411,2205,2205,0,0,0,0
36,2016,2017-11-09,1448,56,1,0,5327,2663,2663,0,0,0,0
36,2016,2017-11-09,1449,56,1,0,6301,3151,3150,0,0,0,0
36,2016,2017-11-09,1450,56,1,0,3717,1858,1859,0,0,0,0
36,2016,2017-11-09,1457,56,1,0,12239,6119,6120,0,0,0,0
36,2016,2017-11-09,1460,56,1,0,4259,2129,2129,0,0,0,0
36,2016,2017-11-09,1466,56,1,0,3292,1646,1647,0,0,0,0
36,2016,2017-11-09,1471,56,1,0,2991,1495,1496,0,0,0,0
36,2016,2017-11-09,1472,56,1,0,7230,3615,3616,0,0,0,0
36,2016,2017-11-09,1473,56,1,0,8050,4025,4025,0,0,0,0
36,2016,2017-11-09,1480,56,1,0,2713,1357,1356,0,0,0,0
36,2016,2017-11-09,1481,56,1,0,7949,3974,3975,0,0,0,0
36,2016,2017-11-09,1484,56,1,0,6884,3442,3442,0,0,0,0
36,2016,2017-11-09,1485,56,1,0,12434,6217,6217,0,0,0,0
36,2016,2017-11-09,1495,56,1,0,2083,1042,1041,0,0,0,0
36,2016,2017-11-09,1496,56,1,0,1190,595,595,0,0,0,0
36,2016,2017-11-09,1504,56,1,0,8187,4094,4094,0,0,0,0
36,2016,2017-11-09,1506,56,1,0,9828,4914,4914,0,0,0,0
36,2016,2017-11-09,1509,56,1,0,7084,3542,3542,0,0,0,0
36,2016,2017-11-09,1515,56,1,0,12250,6125,6125,0,0,0,0
36,2016,2017-11-09,1516,56,1,0,9012,4506,4506,0,0,0,0
36,2016,2017-11-09,1519,56,1,0,1899,951,948,0,0,0,0
36,2016,2017-11-09,1520,56,1,0,5715,2858,2857,0,0,0,0
36,2016,2017-11-09,1522,56,1,0,13273,6636,6636,0,0,0,0
36,2016,2017-11-09,1566,56,1,0,1735,867,868,0,0,0,0
36,2016,2017-11-09,1580,56,1,0,7269,3634,3634,0,0,0,0
36,2016,2017-11-09,1581,56,1,0,5481,2740,2740,0,0,0,0
36,2016,2017-11-09,1602,56,1,0,3807,1904,1904,0,0,0,0
36,2016,2017-11-09,1607,56,1,0,8382,4191,4191,0,0,0,0
36,2016,2017-11-09,1623,56,1,0,3628,1814,1814,0,0,0,0
36,2016,2017-11-09,1624,56,1,0,5250,2625,2625,0,0,0,0
36,2016,2017-11-09,1625,56,1,0,1313,656,656,0,0,0,0
36,2016,2017-11-09,1626,56,1,0,3122,1561,1562,0,0,0,0
36,2016,2017-11-09,1627,56,1,0,1411,705,705,0,0,0,0
36,2016,2017-11-09,1628,56,1,0,1276,638,637,0,0,0,0
36,2016,2017-11-09,1629,56,1,0,2933,1466,1466,0,0,0,0
36,2016,2017-11-09,1630,56,1,0,2625,1313,1312,0,0,0,0
36,2016,2017-11-09,1631,56,1,0,1838,919,918,0,0,0,0
36,2016,2017-11-09,1632,56,1,0,737,369,369,0,0,0,0
36,2016,2017-11-09,1633,56,1,0,1300,650,651,0,0,0,0
36,2016,2017-11-09,1634,56,1,0,3284,1642,1642,0,0,0,0
36,2016,2017-11-09,1635,56,1,0,9935,4967,4967,0,0,0,0
36,2016,2017-11-09,1636,56,1,0,7000,3500,3500,0,0,0,0
36,2016,2017-11-09,1637,56,1,0,10024,5012,5012,0,0,0,0
36,2016,2017-11-09,1638,56,1,0,11095,5547,5547,0,0,0,0
36,2016,2017-11-09,1639,56,1,0,7708,3854,3854,0,0,0,0
36,2016,2017-12-08,1355,56,1,8534,39389,34645,33284,0,0,0,0
36,2016,2017-12-12,1489,56,1,7619,18123,6028,12210,0,1110,0,740
36,2016,2017-12-12,1641,56,1,6850,11895,3746,7579,0,1110,0,740
36,2016,2017-12-12,1642,56,1,7086,12647,4597,8654,0,1311,0,847
36,2016,2018-01-22,1396,80,1,33334,24995,8335,16669,0,0,0,0
36,2016,2018-01-22,1397,80,1,33334,24995,16669,8335,0,0,0,0
36,2016,2018-03-01,1380,60,1,0,0,0,0,0,0,0,0
36,2016,2018-03-01,1431,60,1,0,0,0,0,0,7315,1979,2059
36,2016,2018-03-01,1482,60,1,0,0,0,0,0,3375,1696,1766
36,2016,2018-03-01,1483,60,1,0,0,0,0,0,0,0,0
36,2016,2018-03-02,1419,60,1,4795,6850,10412,12193,8377,10604,17019,17020
36,2016,2018-03-02,1420,60,1,4795,6850,10412,12193,8294,10114,16081,16081
36,2016,2018-03-02,1440,60,1,4795,6850,10412,12193,9455,13475,22222,22223
36,2016,2018-03-02,1522,60,1,4795,6850,10412,12193,2784,3548,5704,5704
36,2016,2018-03-07,1464,60,1,72,183,94,101,41,93,98,123
36,2016,2018-03-07,1543,60,1,167,1151,1040,1131,119,1203,980,1114
36,2016,2018-03-07,1544,60,1,62,857,863,984,56,962,950,980
36,2016,2018-03-07,1557,60,1,72,1903,821,895,55,2076,786,988
36,2016,2018-03-07,1558,60,1,36,294,85,88,148,1034,424,509
36,2016,2018-03-07,1559,60,1,22,1096,496,558,90,1287,446,531
36,2016,2018-03-07,1560,60,1,32,31,132,137,101,102,145,161
36,2016,2018-03-07,1561,60,1,67,174,61,67,69,81,96,121
36,2016,2018-03-07,1562,60,1,91,2893,1053,1119,227,2701,904,1010
36,2016,2018-03-07,1563,60,1,60,2177,1237,1333,207,1684,891,1119
36,2016,2018-03-07,1564,60,1,84,3310,1514,1578,94,2238,1522,2096
36,2016,2018-09-05,1404,56,1,3100,3700,1650,1550,2599,3071,957,1086
36,2016,2018-09-05,1432,56,1,1600,2000,600,800,1299,1536,478,544
36,2016,2018-09-05,1542,56,1,110,80,32,32,487,576,179,204
36,2016,2018-09-05,1587,56,1,39,37,14,8,974,1152,359,407
36,2016,2018-09-05,1588,56,1,89,91,46,50,1137,1344,419,475
36,2016,2018-09-05,1589,56,1,54,43,22,18,324,384,120,136
36,2016,2018-09-05,1614,56,1,12,13,8,7,487,576,179,204
36,2016,2018-09-05,1615,56,1,950,1200,450,400,162,192,60,68
36,2016,2018-09-05,1616,56,1,36,34,6,4,650,768,238,272
36,2016,2018-09-05,1617,56,1,5300,5800,1600,1800,1624,1920,598,679
36,2016,2018-09-05,1618,56,1,33,34,18,18,812,960,299,339
36,2016,2018-09-05,1619,56,1,3100,4100,900,1400,2923,3456,1077,1221
36,2016,2018-09-05,1620,56,1,78,65,17,12,812,960,299,339
36,2016,2018-09-05,1621,56,1,70,60,15,15,650,768,239,271
36,2016,2018-09-05,1622,56,1,118,106,31,25,1299,1536,478,544
36,2017,2017-07-27,1410,90,1,32635,48953,0,0,0,0,0,0
36,2017,2017-07-27,1663,90,1,9246,13868,0,0,0,0,0,0
36,2017,2017-07-27,1668,90,1,21830,32744,0,0,0,0,0,0
36,2017,2017-07-27,1681,90,1,12517,18775,0,0,0,0,0,0
36,2017,2017-08-14,1355,90,1,71914,74851,72346,79349,0,0,0,0
36,2017,2017-08-14,1399,90,1,143189,149036,144049,157992,0,0,0,0
36,2017,2017-08-14,1410,90,1,0,0,0,0,0,0,0,0
36,2017,2017-08-14,1499,90,1,0,0,0,0,0,0,0,0
36,2017,2017-08-14,1529,90,1,0,0,0,0,0,0,0,0
36,2017,2017-08-14,1537,90,1,0,0,0,0,0,0,0,0
36,2017,2017-08-14,1555,90,1,0,0,0,0,0,0,0,0
36,2017,2017-08-14,1650,90,1,0,0,0,0,0,0,0,0
36,2017,2017-08-14,1663,90,1,0,0,0,0,0,0,0,0
36,2017,2017-08-14,1668,90,1,0,0,0,0,0,0,0,0
36,2017,2017-08-14,1677,90,1,0,0,0,0,0,0,0,0
36,2017,2017-08-14,1679,90,1,0,0,0,0,0,0,0,0
36,2017,2017-08-14,1680,90,1,0,0,0,0,0,0,0,0
36,2017,2017-08-14,1681,90,1,0,0,0,0,0,0,0,0
36,2017,2017-08-14,1706,90,1,0,0,0,0,0,0,0,0
36,2017,2017-10-31,1355,90,1,620,646,70,70,0,0,0,0
36,2017,2017-10-31,1398,90,1,53900,56100,43866,43866,0,0,0,0
36,2017,2017-10-31,1399,90,1,808,840,91,91,0,0,0,0
36,2017,2017-10-31,1643,90,1,1658,1658,1791,1526,1658,1658,1791,1526
36,2017,2017-10-31,1644,90,1,825,825,1909,1600,825,825,1909,1600
36,2017,2017-10-31,1645,90,1,1658,1658,1791,1526,1658,1658,1791,1526
36,2017,2017-11-01,1625,90,1,1212,795,4848,2477,1265,640,4774,2167
36,2017,2017-11-01,1626,90,1,1212,795,4848,2478,1265,640,4774,2167
36,2017,2017-11-01,1631,90,1,1616,1060,6464,3304,1686,854,6365,2890
36,2017,2017-11-06,1703,90,1,8466,18637,27345,25714,0,0,0,0
36,2017,2017-11-10,1395,90,1,2500,2500,1000,4000,7600,3210,2120,4538
36,2017,2017-11-15,1630,90,1,1107,1153,1660,1728,1773,1845,2659,2768
36,2017,2017-11-15,1631,90,1,2213,2304,3320,3456,3357,3723,5366,5583
36,2017,2017-11-29,1499,90,1,9756,14634,0,0,9756,14634,0,0
36,2017,2017-12-06,1355,101,1,1271678,1125079,1925914,1426326,1271678,1125079,1925914,1426326
36,2017,2017-12-11,1570,90,1,4437,4263,0,0,4602,4422,0,0
36,2017,2017-12-11,1572,90,1,2020,1940,0,0,2463,2367,0,0
36,2017,2017-12-13,1355,101,1,83314,79527,117397,98462,107663,124176,207285,212252
36,2017,2017-12-13,1393,101,1,12628,12054,17794,14924,12817,12157,18176,17779
36,2017,2017-12-13,1394,101,1,308,294,434,364,552,552,817,840
36,2017,2017-12-13,1395,101,1,14014,13377,19747,16562,2387,2808,4767,4768
36,2017,2017-12-13,1396,101,1,4928,4704,6944,5824,9245,7699,9199,8183
36,2017,2017-12-13,1397,101,1,308,294,434,364,3069,3739,4053,4283
36,2017,2017-12-13,1399,101,1,37884,36162,53382,44772,105330,17757,168387,165658
36,2017,2017-12-13,1700,101,1,308,294,434,364,0,0,0,0
36,2017,2017-12-13,1701,101,1,308,294,434,364,670,595,843,1191
36,2017,2017-12-14,1593,90,1,240,360,1200,1800,0,0,0,0
36,2017,2017-12-14,1629,90,1,142,213,710,1065,0,0,0,0
36,2017,2017-12-14,1646,90,1,302,453,1510,2265,348,522,1740,2610
36,2017,2017-12-14,1647,90,1,302,453,1510,2265,482,722,2408,3612
36,2017,2017-12-14,1651,90,1,142,213,710,1065,0,0,0,0
36,2017,2017-12-18,1464,101,1,557,549,803,791,557,549,803,791
36,2017,2017-12-18,1656,101,1,557,549,803,791,557,549,803,791
36,2017,2017-12-26,1451,90,1,0,389,648,552,0,1026,449,580
36,2017,2017-12-26,1452,90,1,0,522,1183,970,0,1010,617,666
36,2017,2017-12-26,1487,90,1,0,542,935,735,0,1478,836,918
36,2017,2017-12-26,1683,90,1,0,0,0,0,0,0,0,0
36,2017,2017-12-26,1684,90,1,0,413,860,794,0,1467,480,568
36,2017,2017-12-28,1658,90,1,7875,7875,0,0,17595,18733,0,0
36,2017,2017-12-28,1659,90,1,10500,10500,0,0,28795,29946,0,0
36,2017,2017-12-28,1660,90,1,34125,34125,0,0,53146,55333,0,0
36,2017,2017-12-29,1704,90,1,4661,3924,7297,5965,4661,3924,7297,5965
36,2017,2017-12-29,1705,90,1,2287,2291,3642,3343,2287,2291,3642,3343
36,2017,2018-01-02,1645,101,1,338,338,729,452,338,338,729,452
36,2017,2018-01-02,1657,101,1,913,913,1971,1221,913,913,1971,1221
36,2017,2018-01-09,1625,101,1,2904,1254,0,0,2904,1254,0,0
36,2017,2018-01-09,1626,101,1,2868,528,0,0,2868,528,0,0
36,2017,2018-01-09,1631,101,1,3516,528,0,0,3516,528,0,0
36,2017,2018-01-25,1668,101,1,22944,25056,0,0,19503,22551,3441,2505
36,2017,2018-02-08,1400,101,1,0,1511,1211,1223,0,2180,964,998
36,2017,2018-02-08,1508,101,1,0,2418,1938,1957,0,546,826,843
36,2017,2018-02-08,1646,101,1,302,453,1510,2265,302,453,1510,2265
36,2017,2018-02-08,1647,101,1,302,453,1510,2265,302,453,1510,2265
36,2017,2018-02-08,1695,101,1,0,2115,1695,1712,0,850,863,932
36,2017,2018-02-09,1652,90,1,8893,3812,0,0,6188,6052,0,0
36,2017,2018-02-09,1653,90,1,8894,3811,0,0,4216,8024,0,0
36,2017,2018-02-16,1625,90,1,0,4194,1664,1802,0,2391,1101,1167
36,2017,2018-02-16,1630,90,1,0,9462,3840,4039,0,4231,1079,1194
36,2017,2018-02-22,1627,90,1,0,1668,972,924,0,2128,715,662
36,2017,2018-02-22,1628,90,1,0,759,535,475,0,2395,637,693
36,2017,2018-02-22,1687,90,1,0,992,717,680,0,1635,493,439
36,2017,2018-02-28,1648,90,1,6633,6633,13267,13267,6633,6633,13267,13267
36,2017,2018-02-28,1649,90,1,6633,6633,13267,13267,6633,6633,13267,13267
36,2017,2018-02-28,1650,90,1,6633,6633,13267,13267,6633,6633,13267,13267
36,2017,2018-03-07,1453,101,1,67,1707,773,805,0,1890,572,726
36,2017,2018-03-07,1652,101,1,1596,1204,0,0,1214,1516,823,647
36,2017,2018-03-07,1653,101,1,1596,1204,0,0,1796,2754,1372,1078
36,2017,2018-03-07,1658,101,1,104,1967,147,153,0,0,252,315
36,2017,2018-03-07,1660,101,1,164,3129,235,244,0,0,147,144
36,2017,2018-03-08,1410,101,1,872,838,1066,1024,0,0,0,0
36,2017,2018-03-08,1463,101,1,0,1247,1222,1271,0,3618,1369,1754
36,2017,2018-03-08,1469,101,1,1090,1048,1332,1280,0,0,0,0
36,2017,2018-03-08,1537,101,1,0,1247,1221,1271,0,0,267,256
36,2017,2018-03-08,1663,101,1,10289,15906,11896,12796,10194,15291,12743,12743
36,2017,2018-03-08,1677,101,1,1526,1466,1866,1792,0,0,0,0
36,2017,2018-03-08,1679,101,1,10683,17093,12285,13354,9625,15400,12031,11069
36,2017,2018-03-12,1663,90,1,202,633,1000,1000,134,1696,1243,1328
36,2017,2018-03-12,1677,90,1,203,871,1377,1377,248,2685,1744,1730
36,2017,2018-03-15,1355,101,1,2669,2547,3760,3154,3763,3591,5302,4447
36,2017,2018-03-15,1395,101,1,983,939,1386,1162,967,924,1363,1143
36,2017,2018-03-15,1399,101,1,2669,2547,3760,3154,2493,2379,3513,2946
36,2017,2018-03-15,1673,90,1,0,654,3698,3380,0,728,594,611
36,2017,2018-03-15,1686,90,1,0,282,1598,1460,28,3443,1435,1643
36,2017,2018-03-15,1699,101,1,702,670,990,830,0,0,0,0
36,2017,2018-03-16,1570,101,1,1377,1323,0,0,1775,1705,0,0
36,2017,2018-03-16,1572,101,1,1224,1176,0,0,1490,1430,0,0
36,2017,2018-03-29,1693,101,1,0,662,1716,1349,0,2502,2696,2106
36,2017,2018-03-29,1694,101,1,0,1092,2236,1757,0,1377,2784,2289
36,2017,2018-03-30,1404,90,1,4005,4825,1198,1151,0,6187,2187,2369
36,2017,2018-03-30,1405,90,1,4155,5006,1243,1194,4353,9228,2917,2935
36,2017,2018-03-30,1408,90,1,4589,5044,794,761,2483,8061,2100,2091
36,2017,2018-03-30,1421,90,1,2376,2863,711,683,0,4539,2236,2285
36,2017,2018-03-30,1423,90,1,3911,4713,1170,1124,0,6710,1780,1893
36,2017,2018-03-30,1586,90,1,2530,3048,757,727,0,2625,1533,1618
36,2017,2018-03-30,1663,90,1,1566,1885,468,450,4286,8494,2845,3035
36,2017,2018-03-30,1685,90,1,4000,4819,1197,1150,6482,15896,4964,5077
36,2017,2018-04-11,1355,101,1,40519,42691,30627,27663,40291,71355,18476,28257
36,2017,2018-04-11,1652,101,1,124,1240,1181,1135,13,4584,2266,2358
36,2017,2018-04-11,1653,101,1,45,316,292,280,9,3056,1510,1572
36,2017,2018-05-10,1464,119,1,526,519,758,747,551,543,794,782
36,2017,2018-05-10,1656,119,1,526,519,758,747,551,543,794,782
36,2017,2018-05-11,1381,119,1,116,220,97,90,69,160,111,467
36,2017,2018-05-11,1382,119,1,35,165,231,245,147,186,212,203
36,2017,2018-05-11,1447,119,1,33,167,161,197,125,151,174,224
36,2017,2018-05-11,1597,119,1,38,162,160,143,90,187,118,119
36,2017,2018-05-29,1411,101,1,0,2603,4880,4880,0,7402,3021,3031
36,2017,2018-05-29,1412,101,1,0,2765,5184,5184,0,4558,7146,7319
36,2017,2018-05-29,1570,101,1,0,1520,2851,2851,0,1638,2467,2453
36,2017,2018-05-29,1571,101,1,0,1313,2275,2275,0,1313,3059,3059
36,2017,2018-05-29,1572,101,1,0,1325,2672,2673,0,1469,1969,1936
36,2017,2018-06-02,1355,101,1,0,0,0,0,1481,8735,1109,1339
36,2017,2018-06-02,1652,101,1,11,941,937,320,0,1674,1333,1344
36,2017,2018-06-02,1653,101,1,154,797,705,718,0,3896,2694,2514
36,2017,2018-06-02,1655,101,1,32460,19476,6492,6492,44370,22086,5760,3967
36,2017,2018-06-02,1663,101,1,3008,3169,2274,2054,471,1814,195,313
36,2017,2018-06-02,1668,101,1,4512,4754,3410,3080,1010,6921,914,1026
36,2017,2018-06-02,1696,101,1,353,1166,1643,1769,0,7239,4337,4731
36,2017,2018-06-02,1697,101,1,62,1480,244,260,0,2328,2269,2347
36,2017,2018-06-02,1729,119,1,0,6645,2439,2468,0,6201,2209,2317
36,2017,2018-06-02,1730,119,1,0,8122,2231,2258,0,7579,2093,2165
36,2017,2018-06-05,1663,101,1,1515,1455,0,0,0,0,0,0
36,2017,2018-06-05,1664,101,1,1515,1455,0,0,0,0,0,0
36,2017,2018-06-05,1665,101,1,2203,2107,0,0,0,0,0,0
36,2017,2018-06-05,1666,101,1,2203,2107,0,0,0,0,0,0
36,2017,2018-06-05,1667,101,1,2203,2107,0,0,0,0,0,0
36,2017,2018-06-08,1433,101,1,0,540,328,362,0,941,521,542
36,2017,2018-06-08,1472,90,1,7969,8337,1406,1471,7265,7640,1183,1185
36,2017,2018-06-08,1473,90,1,4333,4552,766,803,4700,4943,765,767
36,2017,2018-06-08,1492,101,1,0,932,610,634,0,801,456,474
36,2017,2018-06-08,1629,90,1,7988,8353,1410,1474,4059,4269,661,662
36,2017,2018-06-08,1651,90,1,3878,4031,685,711,5342,5617,870,872
36,2017,2018-07-05,1703,119,1,744,1506,1938,1812,615,1245,1602,1499
36,2017,2018-07-30,1594,119,1,0,0,70,72,0,150,0,0
36,2017,2018-07-30,1725,119,1,0,738,718,748,3244,3376,4866,5064
36,2017,2018-07-30,1726,119,1,0,688,365,380,1739,1811,2609,2716
36,2017,2018-07-31,1404,101,1,5191,5257,11816,11936,3845,5656,6567,5542
36,2017,2018-07-31,1469,101,1,433,438,985,995,2420,2551,3361,3140
36,2017,2018-07-31,1470,101,1,498,503,985,995,2285,3903,3464,12410
36,2017,2018-07-31,1648,101,1,1298,1314,2954,2984,1750,1800,4400,3500
36,2017,2018-07-31,1650,101,1,2275,2236,5353,4717,1800,1860,4000,4200
36,2017,2018-07-31,1702,101,1,0,0,0,0,0,0,0,0
36,2017,2018-08-02,1353,101,1,3895,4805,5945,6355,3938,4359,5964,6375
36,2017,2018-08-02,1355,90,1,5308,5196,0,0,5508,5292,0,0
36,2017,2018-08-02,1495,101,1,3230,4070,4930,5270,3338,3856,4930,5270
36,2017,2018-08-02,1582,119,1,0,1156,4926,5127,0,1581,3969,4105
36,2017,2018-08-02,1627,101,1,1357,2000,2071,2214,1611,2342,2276,2436
36,2017,2018-08-02,1628,101,1,1612,2281,2460,2629,2263,2405,3190,3410
36,2017,2018-08-02,1630,119,1,100,3032,749,840,42,2440,658,773
36,2017,2018-08-02,1648,119,1,0,2126,1531,1471,0,3758,1980,2338
36,2017,2018-08-02,1658,101,1,1189,1812,1812,1937,1131,1251,1728,1847
36,2017,2018-08-02,1660,101,1,1189,1812,1812,1937,1044,1154,1595,1706
36,2017,2018-08-02,1661,90,1,4161,4014,0,0,2958,2446,0,0
36,2017,2018-08-02,1662,90,1,4161,4014,0,0,2550,2846,0,0
36,2017,2018-08-02,1691,101,1,7980,9320,12180,13020,8248,9142,12325,13175
36,2017,2018-08-02,1707,119,1,0,355,266,266,18,1073,289,340
36,2017,2018-08-02,1722,119,1,0,403,271,271,23,1366,368,432
36,2017,2018-08-02,1723,119,1,0,1078,776,745,0,1880,731,873
36,2017,2018-08-02,1728,119,1,0,676,3792,3947,0,1054,2737,2646
36,2017,2018-08-03,1570,119,1,1935,2013,0,0,3298,3170,0,0
36,2017,2018-08-03,1572,119,1,1482,1542,0,0,1468,1203,0,0
36,2017,2018-08-07,1355,101,1,26500,26500,26500,26500,8828,15995,6172,6173
36,2017,2018-08-07,1524,119,1,0,2194,1811,1885,523,1769,1554,1578
36,2017,2018-08-07,1580,119,1,0,2357,1771,1844,523,1769,1554,1578
36,2017,2018-08-07,1593,119,1,1185,1186,0,0,0,0,0,0
36,2017,2018-08-07,1626,119,1,1778,1779,0,0,0,0,0,0
36,2017,2018-08-10,1489,119,1,0,364,449,474,0,2594,1509,1634
36,2017,2018-08-10,1669,119,1,0,148,399,415,0,1730,1006,1091
36,2017,2018-08-10,1683,119,1,0,321,649,676,0,2979,1733,1880
36,2017,2018-08-10,1724,119,1,0,191,494,547,0,2306,1342,1454
36,2017,2018-08-13,1355,119,1,1518,1607,2947,2858,0,0,0,0
36,2017,2018-08-13,1393,119,1,1012,1072,1964,1905,0,0,0,0
36,2017,2018-08-13,1395,119,1,506,536,982,953,0,0,0,0
36,2017,2018-08-13,1396,119,1,253,268,491,475,0,0,0,0
36,2017,2018-08-13,1397,119,1,354,375,688,667,0,0,0,0
36,2017,2018-08-13,1398,119,1,253,268,491,476,0,0,0,0
36,2017,2018-08-13,1399,119,1,1012,1072,1964,1905,0,0,0,0
36,2017,2018-08-13,1701,119,1,152,161,295,286,0,0,0,0
36,2017,2018-08-30,1467,119,1,450,450,900,900,350,550,1100,700
36,2017,2018-08-30,1710,119,1,450,450,900,900,350,550,1100,700
36,2017,2018-08-31,1431,119,1,0,9125,18042,17544,0,9206,20536,21374
36,2017,2018-08-31,1482,119,1,0,2711,5361,5213,0,2776,6193,6446
36,2017,2018-08-31,1483,119,1,0,2595,5131,4990,0,2630,5867,6107
36,2017,2018-08-31,1659,90,1,0,2424,4793,4661,0,2798,4650,4844
36,2017,2018-08-31,1688,90,1,0,711,1407,1368,0,780,1443,1501
36,2017,2018-08-31,1689,90,1,0,2243,4436,4313,0,2673,4832,5030
36,2017,2018-08-31,1690,90,1,0,2142,4235,4118,0,2919,4465,4659
36,2017,2018-08-31,1691,90,1,0,5814,11495,11178,0,7223,11522,12262
36,2017,2018-08-31,1692,90,1,0,8571,16948,16480,0,9748,19794,20514
36,2017,2018-09-03,1355,101,1,2404,2294,3387,2841,3207,3061,4518,3789
36,2017,2018-09-03,1393,101,1,70,66,98,82,0,0,0,0
36,2017,2018-09-03,1395,101,1,886,845,1248,1047,0,0,0,0
36,2017,2018-09-03,1398,119,1,38367,16443,16443,7047,71034,22626,6501,363
36,2017,2018-09-03,1399,101,1,2404,2294,3387,2841,3309,3159,4663,3911
36,2017,2018-09-03,1629,119,1,3902,3994,2193,2466,5150,5315,2824,3322
36,2017,2018-09-03,1651,119,1,4511,5074,2195,2761,5913,6103,3242,3814
36,2017,2018-09-03,1701,101,1,563,537,793,665,0,0,0,0
36,2017,2018-09-03,1707,119,1,2182,2329,1533,1606,5453,5630,2990,3519
36,2017,2018-09-03,1741,119,1,10357,13080,6055,7472,8986,9276,4928,5798
36,2017,2018-09-05,1355,119,1,298,344,442,416,0,0,0,0
36,2017,2018-09-05,1395,119,1,1592,1832,2360,2216,0,0,0,0
36,2017,2018-09-05,1396,119,1,298,344,442,416,0,0,0,0
36,2017,2018-09-05,1470,119,1,15,0,0,0,6,8,0,0
36,2017,2018-09-05,1652,119,1,134,122,0,0,153,199,0,0
36,2017,2018-09-05,1653,119,1,134,123,0,0,106,228,0,0
36,2017,2018-09-05,1685,119,1,118,122,0,0,135,179,0,0
36,2017,2018-09-05,1697,119,1,134,123,0,0,69,236,0,0
36,2017,2018-09-05,1735,119,1,3693,2678,5262,4729,3693,2678,5262,4729
36,2017,2018-09-05,1736,119,1,6450,3808,8722,7826,6450,3808,8722,7826
36,2017,2018-10-26,1586,101,1,3578,5058,3660,2525,477,503,371,283
36,2017,2018-11-14,1476,90,1,7500,7300,1500,1400,3548,3828,3922,4108
36,2017,2018-11-14,1591,90,1,7800,7500,1500,1300,3548,3828,3922,4108
36,2017,2018-11-14,1614,90,1,7000,6500,1300,1200,3548,3828,3922,4108
36,2017,2018-11-14,1637,90,1,10000,9000,3100,2000,3548,3828,3922,4108
36,2017,2018-11-14,1669,90,1,7300,7000,1400,1300,3548,3828,3922,4108
36,2017,2018-11-14,1670,90,1,7600,7300,1600,1500,3548,3828,3922,4108
36,2017,2018-11-14,1671,90,1,7700,7500,1500,1300,3548,3828,3922,4108
36,2017,2018-11-14,1672,90,1,7700,7500,1600,1500,5322,5743,5883,6163
36,2017,2018-11-14,1673,90,1,7500,7300,1600,1400,5322,5743,5883,6163
36,2017,2018-11-15,1355,119,1,3388,4956,4774,5726,4464,5317,5790,6919
36,2017,2018-11-15,1355,131,2,0,1750,4000,4000,0,1201,2505,2506
36,2017,2018-11-15,1367,131,2,0,0,323,379,127,659,288,333
36,2017,2018-11-15,1393,119,1,0,0,0,0,0,0,0,0
36,2017,2018-11-15,1395,119,1,254,372,358,429,372,1030,724,881
36,2017,2018-11-15,1396,119,1,605,885,853,1021,784,1463,1235,1487
36,2017,2018-11-15,1397,119,1,0,0,0,0,0,0,0,0
36,2017,2018-11-15,1398,119,1,0,0,0,0,0,0,0,0
36,2017,2018-11-15,1399,119,1,1923,2815,2711,3252,550,1218,946,1142
36,2017,2018-11-15,1399,131,2,0,1750,4000,4000,0,2299,5360,5360
36,2017,2018-11-15,1461,131,2,0,0,189,222,408,874,288,342
36,2017,2018-11-15,1462,131,2,0,0,123,144,193,636,65,65
36,2017,2018-11-15,1464,131,2,0,0,87,102,0,1392,57,82
36,2017,2018-11-15,1465,131,2,0,0,234,276,0,0,574,625
36,2017,2018-11-15,1543,131,2,0,0,169,199,34,343,217,286
36,2017,2018-11-15,1563,131,2,0,0,134,158,417,1101,194,221
36,2017,2018-11-15,1564,131,2,0,0,183,216,0,579,190,267
36,2017,2018-11-15,1626,119,1,2748,2860,1479,1540,5072,5288,2724,2884
36,2017,2018-11-15,1651,119,1,2748,2860,1480,1540,3827,3989,2055,2176
36,2017,2018-11-15,1699,119,1,0,0,0,0,0,0,0,0
36,2017,2018-11-15,1699,131,2,0,0,0,0,0,0,0,0
36,2017,2018-11-19,1355,119,1,1122,1188,2178,2112,3783,3604,516,492
