PooledFundId,AllocationYear,ReportApprovedDate,AllocationtypeId,AllocationSourceId,Budget,TargetedMen,TargetedWomen,TargetedBoys,TargetedGirls,ReachedMen,ReachedWomen,ReachedBoys,ReachedGirls,DisabledMen,DisabledWomen,DisabledBoys,DisabledGirls,ReachedDisabledMen,ReachedDisabledWomen,ReachedDisabledBoys,ReachedDisabledGirls
25,2020,2021-12-02,291,1,700000.0,1045.0,1116.0,1488.0,1523.0,2196.0,2139.0,2626.0,2286.0,54.0,57.0,93.0,195.0,31.0,40.0,70.0,195.0
25,2020,2021-12-06,274,2,1440000.6,5019.0,5569.0,9584.0,10336.0,7575.0,14013.0,24849.0,20158.0,483.0,530.0,929.0,942.0,62.0,995.0,1009.0,1096.0
25,2020,2021-12-30,274,2,2493024.13,30538.0,31961.0,35597.0,37520.0,28372.0,33348.0,36634.0,40688.0,3675.0,4413.0,4964.0,5099.0,75.0,78.0,98.0,88.0
25,2020,2022-01-05,274,2,432244.83,3410.0,4300.0,3260.0,3855.0,2819.0,2923.0,6448.0,5918.0,217.0,274.0,208.0,246.0,48.0,37.0,26.0,27.0
25,2020,2022-01-12,274,2,2923211.02,9561.0,18481.0,24952.0,24152.0,9660.0,18911.0,25828.0,24928.0,6428.0,15552.0,11102.0,10608.0,6409.0,15542.0,10612.0,10092.0
25,2020,2022-01-19,274,2,749472.46,4368.0,5256.0,6960.0,7416.0,4368.0,5256.0,6960.0,7416.0,437.0,526.0,696.0,741.0,437.0,526.0,696.0,741.0
25,2020,2022-01-25,274,2,1258999.3399999999,7174.0,9451.0,11884.0,13417.0,9134.0,12021.0,15253.0,17445.0,991.0,1327.0,1635.0,1860.0,1268.0,1708.0,2041.0,2332.0
25,2020,2022-01-27,274,2,400000.67,914.0,2564.0,1006.0,1322.0,914.0,2564.0,1006.0,1322.0,16.0,18.0,20.0,22.0,16.0,18.0,20.0,22.0
25,2020,2022-01-31,274,2,766061.0,5590.0,16700.0,10379.0,10827.0,5590.0,16700.0,10379.0,10827.0,51.0,1680.0,507.0,537.0,51.0,1680.0,507.0,537.0
25,2020,2022-02-10,274,2,2063858.83,21681.0,25184.0,24560.0,24690.0,21922.0,25254.0,24834.0,25473.0,558.0,915.0,811.0,1047.0,562.0,867.0,814.0,992.0
25,2020,2022-02-11,274,2,1048043.54,,,3233.0,3365.0,,,2192.0,2573.0,,,323.0,337.0,,,57.0,71.0
25,2020,2022-02-13,274,2,841869.95,3286.0,3633.0,5188.0,5190.0,1843.0,1814.0,3388.0,3497.0,239.0,265.0,378.0,378.0,194.0,353.0,306.0,504.0
25,2020,2022-02-14,274,2,4762654.4,34486.0,57862.0,40498.0,52866.0,38403.0,63229.0,50346.0,66605.0,5036.0,8459.0,5713.0,7600.0,1779.0,1828.0,2922.0,3027.0
25,2020,2022-02-17,274,2,1045244.18,47680.0,54295.0,68049.0,78695.0,59418.0,155461.0,70064.0,78390.0,6218.0,5087.0,1411.0,1397.0,967.0,1003.0,397.0,525.0
25,2020,2022-03-01,284,1,519154.86,2662.0,2942.0,4063.0,4343.0,1827.0,2357.0,4089.0,4282.0,399.0,441.0,609.0,652.0,358.0,396.0,546.0,584.0
25,2020,2022-03-03,274,2,1183401.0,2489.0,3322.0,3501.0,3858.0,3120.0,3733.0,5614.0,6116.0,177.0,216.0,237.0,296.0,23.0,27.0,49.0,57.0
25,2020,2022-03-04,274,2,1299333.6,,,,6.0,,,,28.0,,,,,,,,
25,2020,2022-03-08,274,2,585800.0,59.0,4458.0,3152.0,3414.0,81.0,1879.0,3534.0,3656.0,9.0,669.0,473.0,512.0,2.0,49.0,116.0,120.0
25,2020,2022-03-09,274,2,899871.11,10603.0,18129.0,26688.0,27299.0,8246.0,16672.0,23202.0,23971.0,145.0,231.0,312.0,275.0,81.0,63.0,52.0,53.0
25,2020,2022-03-10,274,2,699994.81,3080.0,3182.0,4478.0,4338.0,5613.0,7481.0,6341.0,6022.0,154.0,159.0,224.0,217.0,,2.0,,
25,2020,2022-03-11,301,1,850011.87,14.0,,,,18.0,,,,,,,,15.0,,,
25,2020,2022-03-13,274,2,1200000.0,13510.0,15174.0,11514.0,12474.0,12269.0,15324.0,13076.0,11956.0,270.0,303.0,230.0,249.0,245.0,306.0,261.0,239.0
25,2020,2022-03-23,284,1,699995.51,35901.0,37079.0,52192.0,50538.0,20811.0,22200.0,28334.0,26541.0,1795.0,1854.0,2610.0,2528.0,4.0,4.0,6.0,4.0
25,2020,2022-03-24,274,2,1425879.2,2450.0,4001.0,3562.0,4987.0,1953.0,5261.0,3093.0,4693.0,368.0,600.0,534.0,748.0,65.0,43.0,39.0,78.0
25,2020,2022-03-25,306,1,668635.64,2765.0,34982.0,3490.0,5806.0,2556.0,32333.0,3241.0,5405.0,414.0,5247.0,523.0,870.0,393.0,3453.0,377.0,453.0
25,2020,2022-03-30,274,2,582560.32,8424.0,8771.0,14597.0,15188.0,20869.0,21550.0,35860.0,37763.0,18.0,19.0,31.0,32.0,16.0,14.0,16.0,15.0
25,2020,2022-03-30,311,1,193605.8,15.0,20.0,,,15.0,20.0,,,,,,,,,,
25,2020,2022-04-06,274,2,730012.45,1596.0,1764.0,2436.0,2604.0,1294.0,1531.0,2723.0,2563.0,252.0,255.0,336.0,417.0,231.0,255.0,353.0,377.0
25,2020,2022-04-14,311,1,50000.01,52.0,52.0,,,66.0,34.0,,,,,,,2.0,1.0,,
25,2020,2022-04-18,274,2,902030.98,26912.0,76430.0,54254.0,57699.0,28669.0,98883.0,39728.0,38928.0,13629.0,14764.0,3386.0,3668.0,4300.0,14832.0,5959.0,5839.0
25,2020,2022-04-21,274,2,1497459.65,2898.0,5071.0,6762.0,9419.0,5342.0,5701.0,8755.0,9551.0,11.0,18.0,17.0,26.0,29.0,14.0,29.0,8.0
25,2020,2022-04-26,274,2,493807.82,1888.0,2210.0,2884.0,2828.0,1888.0,2210.0,2884.0,2828.0,38.0,22.0,58.0,30.0,38.0,22.0,58.0,30.0
25,2020,2022-04-26,306,1,420000.04,7537.0,9804.0,14388.0,17542.0,2193.0,4035.0,791.0,1460.0,41.0,75.0,98.0,104.0,161.0,244.0,10.0,10.0
25,2020,2022-05-10,311,1,125720.92,19.0,27.0,18.0,26.0,19.0,27.0,18.0,26.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0
25,2020,2022-05-28,311,1,367384.5,2.0,,,,2.0,,,,,,,,,,,
25,2020,2022-06-01,274,2,299998.04,650.0,500.0,1650.0,1550.0,797.0,1025.0,1119.0,632.0,30.0,20.0,25.0,15.0,,,,2.0
25,2020,2022-06-01,306,1,1070300.0,3731.0,5223.0,2238.0,3731.0,2202.0,2377.0,2451.0,1848.0,560.0,783.0,336.0,560.0,294.0,426.0,246.0,211.0
25,2020,2022-06-01,311,1,375999.98,117.0,40.0,,,123.0,41.0,,,,,,,,,,
25,2020,2022-06-03,274,2,300000.07,1191.0,1191.0,3486.0,3486.0,1464.0,155.0,3938.0,3577.0,,,,,9.0,8.0,16.0,8.0
25,2020,2022-06-09,274,2,779925.0,2836.0,2820.0,5415.0,5865.0,2779.0,2899.0,5394.0,5848.0,425.0,423.0,812.0,880.0,102.0,138.0,,
25,2020,2022-07-11,274,2,1499995.18,6300.0,6600.0,8400.0,8700.0,6300.0,6600.0,8400.0,8700.0,157.0,165.0,210.0,218.0,114.0,636.0,,
25,2020,2022-07-13,306,1,940361.2,1885.0,1541.0,8689.0,5314.0,2477.0,2373.0,7113.0,7135.0,261.0,221.0,1303.0,797.0,11.0,9.0,35.0,17.0
25,2020,2022-07-21,274,2,1115092.38,36783.0,39849.0,40396.0,65430.0,3339.0,3814.0,8649.0,7315.0,43.0,61.0,39.0,22.0,492.0,700.0,454.0,246.0
25,2020,2022-07-22,274,2,944940.88,3420.0,3780.0,4860.0,5940.0,4853.0,5037.0,9873.0,9032.0,513.0,567.0,729.0,891.0,152.0,87.0,263.0,122.0
25,2020,2022-07-22,311,1,290050.08,100.0,,,,100.0,,,,,,,,,,,
25,2020,2022-09-19,274,2,1162045.33,17914.0,23856.0,26495.0,25885.0,18855.0,22895.0,26545.0,25929.0,179.0,247.0,275.0,261.0,139.0,228.0,162.0,160.0
25,2020,2022-10-26,274,2,1519850.19,6908.0,7659.0,8100.0,8000.0,4771.0,5157.0,7703.0,7650.0,8.0,12.0,7.0,8.0,7.0,1.0,7.0,4.0
25,2020,2022-10-26,306,1,699999.48,6158.0,6349.0,3592.0,3659.0,3584.0,3610.0,,,22.0,25.0,37.0,39.0,46.0,70.0,,
25,2020,2022-11-07,274,2,249005.05,2187.0,3437.0,187.0,439.0,2187.0,2961.0,594.0,508.0,328.0,516.0,28.0,66.0,502.0,1235.0,475.0,508.0
25,2020,2022-11-07,284,1,324176.62,7960.0,7960.0,499.0,541.0,7007.0,12438.0,767.0,1204.0,3.0,13.0,75.0,81.0,6.0,4.0,31.0,38.0
25,2020,2022-11-30,311,1,401067.03,149.0,149.0,,,199.0,69.0,,,,,,,,,,
25,2020,2022-12-19,311,1,365138.17,124.0,,,,169.0,,,,,,,,1.0,,,
25,2020,2023-02-21,274,2,5187551.85,88584.0,78525.0,81168.0,86349.0,39610.0,97195.0,37870.0,67147.0,16301.0,6236.0,16984.0,9160.0,4298.0,4750.0,4301.0,4820.0
25,2021,2022-02-07,338,1,250024.76,4500.0,3449.0,3451.0,3600.0,4500.0,3449.0,3451.0,3600.0,675.0,517.0,518.0,540.0,675.0,517.0,518.0,540.0
25,2021,2022-03-11,338,1,199999.4,123.0,139.0,462.0,638.0,138.0,124.0,800.0,831.0,,,7.0,9.0,2.0,1.0,8.0,8.0
25,2021,2022-03-30,338,1,449969.56,3792.0,4108.0,5808.0,6292.0,9110.0,12596.0,7114.0,7662.0,569.0,616.0,944.0,871.0,211.0,125.0,81.0,67.0
25,2021,2022-04-05,338,1,374994.3,11563.0,11946.0,16815.0,16286.0,4925.0,25346.0,2786.0,5767.0,578.0,597.0,841.0,814.0,250.0,540.0,166.0,378.0
25,2021,2022-06-14,338,1,251628.69,31420.0,79348.0,10154.0,24138.0,32188.0,77739.0,17004.0,26026.0,4713.0,11902.0,1523.0,3620.0,712.0,367.0,201.0,112.0
25,2021,2022-07-19,338,1,464605.5,3339.0,3498.0,4452.0,4611.0,3426.0,3881.0,5162.0,5089.0,500.0,525.0,668.0,692.0,431.0,547.0,694.0,721.0
25,2021,2022-07-21,338,1,450000.05,1521.0,1506.0,2796.0,3146.0,1514.0,1831.0,2607.0,2922.0,198.0,196.0,363.0,409.0,98.0,156.0,15.0,26.0
25,2021,2022-07-29,355,1,327000.0,1912.0,2363.0,3263.0,3712.0,2054.0,2207.0,4105.0,3705.0,287.0,354.0,490.0,556.0,46.0,118.0,20.0,26.0
25,2021,2022-08-11,334,2,349993.79,4440.0,4615.0,4465.0,4580.0,3461.0,3799.0,5295.0,5836.0,666.0,692.0,670.0,687.0,17.0,20.0,28.0,34.0
25,2021,2022-08-15,334,2,400000.0,3003.0,3727.0,4535.0,3868.0,1882.0,2317.0,2243.0,2673.0,874.0,780.0,395.0,220.0,673.0,321.0,214.0,159.0
25,2021,2022-09-12,334,2,700774.51,2100.0,3150.0,5202.0,10548.0,3092.0,4638.0,7667.0,15519.0,315.0,473.0,781.0,1581.0,2.0,3.0,5.0,8.0
25,2021,2022-09-27,334,2,569999.81,378.0,826.0,3978.0,4310.0,513.0,299.0,4018.0,4282.0,58.0,124.0,597.0,647.0,,6.0,5.0,11.0
25,2021,2022-09-30,334,2,650000.11,654.0,1040.0,2332.0,3060.0,778.0,1099.0,2121.0,3088.0,112.0,161.0,381.0,399.0,58.0,89.0,112.0,130.0
25,2021,2022-10-24,334,2,249999.08,,,180.0,120.0,,,111.0,89.0,,,24.0,18.0,,,12.0,16.0
25,2021,2022-10-25,355,1,459720.0,2199.0,5151.0,5114.0,5321.0,1052.0,3456.0,5927.0,7039.0,330.0,772.0,767.0,798.0,158.0,518.0,889.0,1056.0
25,2021,2022-11-09,334,2,3760996.3600000003,7264.0,10965.0,21900.0,26332.0,13385.0,19617.0,26199.0,30167.0,454.0,557.0,1707.0,1806.0,507.0,762.0,480.0,634.0
25,2021,2022-11-15,334,2,1160000.0,9893.0,15030.0,10129.0,15214.0,10074.0,14969.0,9898.0,15308.0,1501.0,2251.0,1519.0,2269.0,587.0,862.0,567.0,850.0
25,2021,2022-11-16,334,2,1100000.0,21932.0,24206.0,3734.0,4066.0,19394.0,21879.0,5375.0,4572.0,12.0,16.0,32.0,37.0,17.0,22.0,46.0,39.0
25,2021,2022-11-22,334,2,1449005.45,10477.0,11352.0,16050.0,17384.0,13208.0,16858.0,12284.0,14312.0,1572.0,1703.0,2407.0,2608.0,181.0,179.0,272.0,265.0
25,2021,2022-11-22,384,1,1155867.25,11854.0,12338.0,16370.0,17038.0,8658.0,10323.0,15757.0,14628.0,1778.0,1851.0,2455.0,2556.0,1299.0,1548.0,2363.0,2195.0
25,2021,2022-11-29,355,1,510000.52,5301.0,5210.0,3672.0,3587.0,5491.0,7207.0,3591.0,4523.0,12.0,23.0,15.0,35.0,18.0,27.0,9.0,34.0
25,2021,2022-12-09,334,2,800000.0,24167.0,48333.0,12083.0,36249.0,58393.0,64959.0,33719.0,38245.0,2416.0,4833.0,1208.0,3624.0,292.0,234.0,313.0,238.0
25,2021,2022-12-12,334,2,374999.39,100.0,169.0,1850.0,1894.0,198.0,209.0,2540.0,2229.0,13.0,14.0,14.0,14.0,,,24.0,16.0
25,2021,2022-12-14,334,2,1470000.0,7959.0,9247.0,7013.0,8291.0,4749.0,5615.0,9674.0,10284.0,1195.0,1387.0,1052.0,1243.0,60.0,73.0,66.0,62.0
25,2021,2022-12-16,334,2,2130581.2,13260.0,14023.0,18295.0,17855.0,13177.0,17478.0,27008.0,26480.0,1427.0,1563.0,3014.0,3160.0,1976.0,2621.0,4051.0,3972.0
25,2021,2022-12-19,334,2,1702000.01,9261.0,26180.0,15607.0,21281.0,94477.0,105296.0,44260.0,47152.0,1068.0,1733.0,1947.0,2567.0,1960.0,2859.0,1905.0,1914.0
25,2021,2022-12-19,355,1,169924.07,3620.0,3612.0,3890.0,4170.0,1652.0,2540.0,1831.0,1948.0,543.0,542.0,578.0,621.0,3.0,5.0,21.0,14.0
25,2021,2022-12-20,355,1,500000.0,12280.0,13466.0,15751.0,15921.0,10184.0,11688.0,19428.0,16478.0,2532.0,2670.0,1688.0,1723.0,1124.0,1200.0,1921.0,2049.0
25,2021,2023-01-05,334,2,1000000.0,1847.0,2040.0,2818.0,3015.0,1671.0,2354.0,3284.0,3118.0,277.0,306.0,423.0,452.0,49.0,68.0,96.0,91.0
25,2021,2023-01-10,382,2,2080000.05,8544.0,9895.0,14250.0,15881.0,6925.0,9262.0,16935.0,17012.0,1372.0,1503.0,2084.0,2326.0,215.0,304.0,538.0,624.0
25,2021,2023-01-11,355,1,850000.0,3150.0,3450.0,4050.0,4350.0,3107.0,3509.0,7199.0,7378.0,476.0,517.0,607.0,650.0,14.0,21.0,,
25,2021,2023-01-16,382,2,800000.0,1195.0,1295.0,1793.0,1942.0,1334.0,1737.0,965.0,1467.0,179.0,194.0,269.0,291.0,12.0,7.0,3.0,4.0
25,2021,2023-01-23,384,1,1000000.0,468.0,1092.0,4698.0,5742.0,1620.0,3840.0,3532.0,3566.0,70.0,164.0,705.0,861.0,243.0,576.0,530.0,535.0
25,2021,2023-01-24,355,1,240000.0,16889.0,24666.0,24947.0,25856.0,21549.0,27842.0,25042.0,25450.0,1200.0,1204.0,900.0,980.0,985.0,999.0,867.0,957.0
25,2021,2023-01-30,334,2,1100000.0,2568.0,2728.0,2833.0,2891.0,2919.0,3284.0,6365.0,6090.0,405.0,431.0,447.0,460.0,253.0,555.0,,
25,2021,2023-02-06,334,2,444000.0,4600.0,7012.0,1450.0,1850.0,4499.0,5507.0,2778.0,3046.0,690.0,1052.0,217.0,278.0,31.0,41.0,21.0,24.0
25,2021,2023-02-06,384,1,1000000.0,468.0,1092.0,4698.0,5742.0,293.0,1707.0,7341.0,7096.0,70.0,164.0,705.0,861.0,23.0,57.0,224.0,271.0
25,2021,2023-02-10,334,2,799862.02,124.0,106.0,3050.0,3050.0,8599.0,7705.0,19311.0,25990.0,18.0,16.0,457.0,457.0,25.0,13.0,70.0,55.0
25,2021,2023-02-10,382,2,1020000.11,2451.0,2685.0,3153.0,3386.0,4017.0,4566.0,4316.0,5529.0,368.0,403.0,473.0,508.0,29.0,47.0,68.0,42.0
25,2021,2023-02-17,334,2,1186937.03,16705.0,24649.0,15113.0,23069.0,82425.0,60980.0,36751.0,54201.0,2506.0,3699.0,2267.0,3460.0,352.0,581.0,215.0,230.0
25,2021,2023-02-20,334,2,1274950.67,7729.0,9438.0,6420.0,6473.0,9206.0,11542.0,6399.0,7206.0,1257.0,1544.0,845.0,862.0,1276.0,1568.0,856.0,870.0
25,2021,2023-02-20,355,1,999999.82,4874.0,5035.0,7087.0,6864.0,10074.0,17926.0,9964.0,15254.0,731.0,755.0,1063.0,1030.0,502.0,287.0,249.0,230.0
25,2021,2023-02-23,334,2,759524.09,3045.0,3644.0,6460.0,6915.0,1031.0,1154.0,1074.0,1202.0,457.0,547.0,969.0,1037.0,101.0,122.0,215.0,231.0
25,2021,2023-02-23,382,2,838800.0,17997.0,18730.0,25369.0,26404.0,3255.0,4337.0,6138.0,4945.0,94.0,140.0,89.0,145.0,742.0,636.0,382.0,360.0
25,2021,2023-02-28,334,2,2984000.15,17803.0,19579.0,28906.0,28910.0,16834.0,25029.0,23623.0,25723.0,2702.0,3035.0,4268.0,4275.0,311.0,656.0,913.0,797.0
25,2021,2023-02-28,355,1,1190000.0,3814.0,7948.0,1963.0,6275.0,6062.0,6131.0,11778.0,11921.0,200.0,150.0,100.0,100.0,47.0,292.0,32.0,13.0
25,2021,2023-02-28,382,2,1591999.99,3064.0,3939.0,6826.0,7426.0,5870.0,10197.0,8565.0,9536.0,251.0,360.0,694.0,784.0,664.0,546.0,838.0,913.0
25,2021,2023-03-01,382,2,1594999.17,5698.0,5320.0,6070.0,6112.0,4934.0,5491.0,6705.0,6755.0,497.0,394.0,427.0,456.0,424.0,574.0,367.0,383.0
25,2021,2023-03-02,334,2,1141000.13,15214.0,24359.0,21820.0,23424.0,23115.0,46333.0,23690.0,31427.0,805.0,890.0,1229.0,1314.0,,,10.0,4.0
25,2021,2023-03-06,334,2,830000.0,1997.0,5560.0,14733.0,13145.0,2615.0,6551.0,13544.0,14995.0,456.0,1064.0,1822.0,1974.0,110.0,250.0,450.0,450.0
25,2021,2023-03-06,382,2,2199998.27,5309.0,6914.0,7584.0,7973.0,5082.0,5861.0,6883.0,6626.0,857.0,1020.0,1103.0,1187.0,680.0,723.0,972.0,940.0
25,2021,2023-03-23,382,2,1200000.0,2251.0,2749.0,3625.0,3875.0,2342.0,2673.0,2862.0,2792.0,338.0,413.0,543.0,581.0,117.0,146.0,22.0,140.0
25,2021,2023-05-09,381,1,499935.57,4027.0,5477.0,2578.0,4028.0,12863.0,16978.0,12862.0,8748.0,15.0,,,,7.0,1.0,,
25,2021,2023-05-26,382,2,499999.98,1130.0,1694.0,752.0,1129.0,2279.0,3421.0,1184.0,1635.0,170.0,254.0,113.0,169.0,157.0,182.0,63.0,95.0
25,2021,2023-06-19,381,1,457648.61,5668.0,7566.0,9231.0,10833.0,6908.0,9242.0,11273.0,13166.0,968.0,1309.0,1594.0,1822.0,968.0,1309.0,1594.0,1822.0
25,2021,2023-06-21,334,2,2082797.84,60597.0,26425.0,15788.0,16987.0,46526.0,96299.0,50912.0,41008.0,1084.0,1156.0,2238.0,2388.0,944.0,2000.0,545.0,566.0
25,2021,2023-07-17,319,1,1466441.54,53489.0,227462.0,124346.0,178937.0,53489.0,227462.0,124346.0,178937.0,,,,,20.0,70.0,10.0,30.0
25,2021,2023-07-17,355,1,1362843.86,16893.0,20272.0,17286.0,20966.0,14856.0,20222.0,17266.0,20943.0,295.0,307.0,443.0,461.0,295.0,307.0,443.0,461.0
25,2021,2023-07-24,382,2,500000.09,223.0,2576.0,304.0,1656.0,223.0,2576.0,304.0,1656.0,33.0,386.0,46.0,248.0,31.0,331.0,42.0,211.0
25,2022,2022-12-20,414,1,261780.96,8500.0,10126.0,5561.0,5559.0,13836.0,14132.0,15669.0,15493.0,95.0,105.0,35.0,45.0,9.0,11.0,6.0,17.0
25,2022,2023-02-28,414,1,259000.01,6467.0,6821.0,4312.0,4400.0,7029.0,7647.0,13719.0,15415.0,1069.0,923.0,713.0,595.0,2129.0,1813.0,1419.0,1209.0
25,2022,2023-06-13,410,2,84984.75,1504.0,1943.0,986.0,1667.0,1506.0,2462.0,1231.0,1641.0,256.0,351.0,170.0,288.0,226.0,369.0,185.0,246.0
25,2022,2023-06-21,410,2,237000.19,472.0,472.0,1677.0,1677.0,126.0,106.0,2442.0,2288.0,64.0,64.0,258.0,258.0,,,2.0,6.0
52,2015,2016-08-18,34,1,249997.9,904.0,673.0,363.0,383.0,751.0,565.0,489.0,525.0,,,,,,,,
52,2015,2016-09-14,33,2,249596.01,200.0,300.0,200.0,300.0,169.0,180.0,131.0,90.0,,,,,,,,
52,2015,2016-09-14,34,1,246950.49,718.0,648.0,287.0,327.0,480.0,515.0,580.0,523.0,,,,,,,,
52,2015,2017-03-09,41,2,199225.44,147.0,178.0,201.0,144.0,135.0,157.0,199.0,200.0,,,,,,,,
52,2015,2017-03-10,41,2,210527.07,144.0,176.0,261.0,249.0,139.0,163.0,1411.0,1511.0,,,,,,,,
52,2015,2017-11-07,41,2,215514.81,865.0,957.0,683.0,783.0,868.0,895.0,761.0,773.0,,,,,,,,
52,2016,2017-03-13,66,2,115000.0,109.0,127.0,114.0,87.0,182.0,130.0,102.0,110.0,,,,,,,,
52,2016,2017-04-28,74,1,249994.99,196.0,244.0,202.0,184.0,339.0,377.0,310.0,342.0,,,,,,,,
52,2016,2017-05-03,66,2,241349.78,50.0,51.0,64.0,81.0,50.0,40.0,79.0,86.0,,,,,,,,
52,2016,2017-08-15,82,2,159651.49,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
52,2016,2017-08-28,66,2,287464.27,500.0,660.0,440.0,400.0,500.0,660.0,440.0,400.0,,,,,,,,
52,2016,2017-09-05,74,1,180250.05,504.0,374.0,393.0,411.0,331.0,325.0,239.0,229.0,,,,,,,,
52,2016,2017-09-12,82,2,150000.0,255.0,322.0,231.0,280.0,243.0,249.0,220.0,210.0,,,,,,,,
52,2016,2017-09-21,82,2,120000.95,75.0,151.0,95.0,100.0,121.0,247.0,246.0,248.0,,,,,,,,
52,2016,2017-10-09,82,2,130000.0,88.0,152.0,200.0,360.0,203.0,230.0,282.0,290.0,,,,,,,,
52,2016,2017-10-23,66,2,249598.54,528.0,571.0,610.0,602.0,551.0,1028.0,975.0,985.0,,,,,,,,
52,2016,2018-02-05,82,2,109995.52,270.0,302.0,155.0,131.0,473.0,484.0,291.0,334.0,,,,,,,,
52,2016,2018-02-28,82,2,130000.0,900.0,1250.0,178.0,172.0,813.0,1037.0,1102.0,1089.0,,,,,,,,
52,2017,2018-03-05,104,1,150000.0,200.0,250.0,1275.0,1475.0,662.0,1136.0,1881.0,1661.0,,,,,,,,
52,2017,2018-04-27,104,1,150000.0,79.0,64.0,90.0,94.0,62.0,63.0,106.0,96.0,,,,,,,,
52,2017,2018-05-26,104,1,150000.0,568.0,423.0,581.0,428.0,760.0,694.0,316.0,340.0,,,,,,,,
52,2017,2018-07-18,108,2,149998.7,350.0,386.0,552.0,552.0,350.0,386.0,552.0,552.0,,,,,,,,
52,2017,2018-07-19,108,2,150000.0,881.0,862.0,664.0,671.0,881.0,862.0,664.0,671.0,,,,,,,,
52,2017,2018-07-26,108,2,147973.85,604.0,580.0,339.0,327.0,435.0,571.0,443.0,403.0,,,,,,,,
52,2017,2018-08-27,104,1,119645.62,44.0,92.0,44.0,44.0,59.0,117.0,80.0,134.0,,,,,,,,
52,2017,2018-09-10,108,2,150000.0,1020.0,1140.0,194.0,206.0,582.0,1047.0,939.0,878.0,,,,,,,,
53,2015,2016-07-26,26,2,692202.26,26055.0,32332.0,358.0,365.0,28752.0,35579.0,366.0,415.0,,,,,,,,
53,2015,2016-08-10,26,2,280000.0,4156.0,5348.0,4019.0,4324.0,5687.0,11621.0,15024.0,16028.0,,,,,,,,
53,2015,2016-08-12,26,2,895806.95,4522.0,5169.0,437.0,438.0,586.0,6302.0,2933.0,3043.0,,,,,,,,
53,2015,2016-08-18,26,2,252429.98,,6277.0,3833.0,3682.0,,7326.0,4377.0,4558.0,,,,,,,,
53,2015,2016-09-02,26,2,385535.55,,6602.0,5972.0,6215.0,,6385.0,7615.0,7297.0,,,,,,,,
53,2015,2016-09-07,26,2,498062.38,,10670.0,8335.0,8676.0,,10267.0,6017.0,7354.0,,,,,,,,
53,2015,2016-09-14,26,2,382075.3,49674.0,39030.0,8279.0,8617.0,49674.0,39030.0,8279.0,8617.0,,,,,,,,
53,2015,2016-09-19,26,2,1485437.3199999998,,24810.0,13254.0,13795.0,,19670.0,9514.0,11350.0,,,,,,,,
53,2015,2016-09-21,26,2,606309.56,8503.0,17163.0,10676.0,10676.0,8637.0,11415.0,13558.0,13450.0,,,,,,,,
53,2015,2016-09-23,26,2,477918.03,,4015.0,653.0,680.0,,5284.0,850.0,947.0,,,,,,,,
53,2015,2016-10-06,43,2,472554.96,9950.0,10990.0,8635.0,9935.0,17114.0,18885.0,14603.0,15797.0,,,,,,,,
53,2015,2016-10-11,26,2,1000004.88,,,2707767.0,2601580.0,,,2820519.0,2709910.0,,,,,,,,
53,2015,2017-03-07,26,2,635095.34,,6752.0,8892.0,9257.0,,16415.0,7135.0,6669.0,,,,,,,,
53,2015,2017-03-08,43,2,989167.59,17221.0,26334.0,5830.0,5602.0,18507.0,34920.0,10187.0,11016.0,,,,,,,,
53,2015,2017-03-08,51,2,493419.47,10294.0,9890.0,2108.0,2026.0,9900.0,9850.0,2001.0,2567.0,,,,,,,,
53,2015,2017-03-13,43,2,615000.01,17488.0,20786.0,28535.0,29956.0,31344.0,22761.0,20674.0,19619.0,,,,,,,,
53,2015,2017-03-15,43,2,2337019.7199999997,36659.0,117943.0,68580.0,68518.0,91194.0,196520.0,50520.0,54341.0,,,,,,,,
53,2015,2017-03-20,43,2,726707.91,13688.0,55809.0,22438.0,22438.0,10008.0,36283.0,9863.0,11276.0,,,,,,,,
53,2015,2017-03-23,43,2,1018338.18,4764.0,12448.0,8273.0,7967.0,18833.0,48346.0,35408.0,33705.0,,,,,,,,
53,2015,2017-03-23,51,2,497986.56,19562.0,18795.0,,,7711.0,8164.0,14514.0,14968.0,,,,,,,,
53,2015,2017-04-04,26,2,432881.08,12368.0,13398.0,6957.0,7537.0,12628.0,13680.0,7103.0,7695.0,,,,,,,,
53,2015,2017-04-06,43,2,1650464.76,126535.0,137873.0,4153.0,4322.0,130332.0,138556.0,4134.0,4870.0,,,,,,,,
53,2015,2017-04-06,51,2,498367.85,10108.0,20190.0,5700.0,5700.0,13964.0,27633.0,3285.0,3571.0,,,,,,,,
53,2015,2017-04-07,26,2,513993.8,11151.0,12081.0,6273.0,6795.0,11597.0,12345.0,6360.0,7108.0,,,,,,,,
53,2015,2017-04-07,51,2,848444.3,12600.0,12743.0,18500.0,18721.0,13135.0,13887.0,17331.0,17824.0,,,,,,,,
53,2015,2017-04-10,26,2,2508553.52,27750.0,9250.0,,,97807.0,25897.0,,,,,,,,,,
53,2015,2017-04-12,26,2,473739.26,,5248.0,1025.0,1066.0,5480.0,13260.0,1612.0,2417.0,,,,,,,,
53,2015,2017-04-12,51,2,2289809.52,114554.0,108658.0,53837.0,52291.0,139078.0,130871.0,66898.0,71801.0,,,,,,,,
