PooledFundId,AllocationSourceId,AllocationYear,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude,AdminLocation1Budget
53,2,2015,SNNPR,6.46580872,36.80646946,3417366.05
53,2,2015,Somali,6.93277841,43.32988331,4354488.793
53,2,2015,Tigray,13.77711474,38.43867332,2061142.738
53,2,2016,Addis Ababa,8.980483,38.78553835,1435414.212
53,2,2016,Afar,12.03644506,40.77273541,3942415.105
53,2,2016,Amhara,11.56495248,38.04353615,11729429.95
53,2,2016,Beneshangul Gumuz,10.50292442,35.44030702,10000
53,2,2016,Dire Dawa,9.60626919,42.00302689,4882.1716
53,2,2016,Gambela,7.68385036,34.33675424,1922851.427
53,2,2016,Oromia,7.50798643,38.7652127,19770938.82
53,2,2016,SNNPR,6.46580872,36.80646946,6374535.973
53,2,2016,Somali,6.93277841,43.32988331,8952097.881
53,2,2016,Tigray,13.77711474,38.43867332,6380693.879
53,2,2017,Addis Ababa,8.980483,38.78553835,973279.8184
53,2,2017,Afar,12.03644506,40.77273541,2830803.934
53,2,2017,Amhara,11.56495248,38.04353615,3080093.79
53,2,2017,Beneshangul Gumuz,10.50292442,35.44030702,1602095.367
53,2,2017,Dire Dawa,9.60626919,42.00302689,4999.9835
53,2,2017,Gambela,7.68385036,34.33675424,2489790.731
53,2,2017,Hareri,9.28966002,42.17252587,125894.3681
53,2,2017,Oromia,7.50798643,38.7652127,19195108.81
53,2,2017,SNNPR,6.46580872,36.80646946,7417346.895
53,2,2017,Somali,6.93277841,43.32988331,42093952.38
53,2,2017,Tigray,13.77711474,38.43867332,1895238.406
53,2,2018,Addis Ababa,8.980483,38.78553835,52000.5876
53,2,2018,Afar,12.03644506,40.77273541,1544669.773
53,2,2018,Amhara,11.56495248,38.04353615,1700456.807
53,2,2018,Beneshangul Gumuz,10.50292442,35.44030702,273599.6424
53,2,2018,Dire Dawa,9.60626919,42.00302689,97795.2177
53,2,2018,Oromia,7.50798643,38.7652127,13893511.18
53,2,2018,SNNPR,6.46580872,36.80646946,7508145.605
53,2,2018,Somali,6.93277841,43.32988331,13617037.68
53,2,2018,Tigray,13.77711474,38.43867332,97795.2177
53,2,2019,Addis Ababa,8.980483,38.78553835,1363545.02
53,2,2019,Afar,12.03644506,40.77273541,2755026.38
53,2,2019,Amhara,11.56495248,38.04353615,3848086.8
53,2,2019,Benishangul Gumz,10.50292442,35.44030702,2812547.7
53,2,2019,Dire Dawa,9.60626919,42.00302689,157648.94
53,2,2019,Gambela,7.68385036,34.33675424,300000
53,2,2019,Harari,9.28966002,42.17252587,207335.82
53,2,2019,Oromia,7.50798643,38.7652127,25853837.66
53,2,2019,SNNP,6.46580872,36.80646946,5081656.3
53,2,2019,Somali,6.93277841,43.32988331,17557830.93
53,2,2019,Tigray,13.77711474,38.43867332,1094975.12
53,2,2020,Addis Ababa,8.980483,38.78553835,583100.3
53,2,2020,Afar,12.03628232,40.77273098,3233136.92
53,2,2020,Amhara,11.56495271,38.04353749,1298076.94
53,2,2020,Benishangul Gumuz,10.50292407,35.44030741,2576715.12
53,2,2020,Dire Dawa,9.60626922,42.00302692,406745.79
53,2,2020,Gambela,7.68382482,34.3367695,577898.81
53,2,2020,Harari,9.28966002,42.17252587,181881.39
53,2,2020,Oromia,7.50805539,38.76512402,18692505.62
53,2,2020,SNNP,6.4654693,36.80636061,1732942.82
53,2,2020,Somali,6.92946999,43.32903576,14018404.81
53,2,2020,Tigray,13.77711621,38.43867503,678268.14
53,2,2021,Addis Ababa,8.980483,38.78553835,17098.6
53,2,2021,Afar,12.03628232,40.77273098,2505245.75
53,2,2021,Amhara,11.56495271,38.04353749,3674312.59
53,2,2021,Benishangul Gumz,10.50292407,35.44030741,2042274.49
53,2,2021,Dire Dawa,9.60626922,42.00302692,687540
53,2,2021,Gambela,7.68382482,34.3367695,800000.08
53,2,2021,Oromia,7.50805539,38.76512402,4474776.36
53,2,2021,Sidama,6.66415957,38.54573866,660000
53,2,2021,SNNP,6.4523204,36.69125228,3094696.42
53,2,2021,Somali,6.92946999,43.32903576,8807904.82
53,2,2021,Tigray,13.77711683,38.43867474,15570788.81
54,1,2015,CENTRE,19.00959214,-71.98452022,22799.9943
54,1,2015,NORD EST,19.50841697,-71.88960704,22799.9943
54,1,2015,OUEST,18.57927007,-72.4276818,88961.1771
54,1,2015,SUD-EST,18.25424314,-72.36662388,109976.1043
72,1,2016,Al Anbar,32.9,41.6,869420.975
72,1,2016,Baghdad,33.291026,44.467142,512441.1036
72,1,2016,Dahuk,36.867391,42.998858,400002.094
72,1,2016,Diyala,33.8833,45.0667,220474.04
72,1,2016,Erbil,36.1911,44.0092,636204.3894
72,1,2016,Nineveh,36.3594,43.1528,1139176.546
72,1,2016,Salah Al-Din,34.45,43.5833,2269605.642
72,1,2017,Al Anbar,32.9,41.6,1656775.121
72,1,2017,Baghdad,33.291026,44.467142,301650.969
72,1,2017,Dahuk,36.867391,42.998858,14984.263
72,1,2017,Diyala,33.8833,45.0667,321814.5
72,1,2017,Erbil,36.1911,44.0092,3285463.047
72,1,2017,Kirkuk,35.4667,44.3167,5992550.259
72,1,2017,Nineveh,36.3594,43.1528,11771476.38
72,1,2017,Salah Al-Din,34.45,43.5833,6137332.833
72,1,2018,Al Basrah,30.50166,47.81529,426368.7827
72,1,2018,Al Muthanna,36.376146,43.169364,152579.0615
72,1,2018,Al Qadissiya,31.85,45.05,198210.6817
72,1,2018,Baghdad,33.291026,44.467142,947500.8068
72,1,2018,Diyala,33.8833,45.0667,243842.3019
72,1,2018,Maysan,31.9,47.0333,175394.8716
72,1,2018,Thi-Qar,31.2333,46.3167,289473.9221
72,1,2018,Wasit,32.2333,46.3,198210.6817
72,1,2019,Al Sulaymaniyah,35.549701,45.444317,4077936.13
72,1,2019,Baghdad,33.291026,44.467142,169000
72,1,2019,Dahuk,36.867391,42.998858,482010.53
72,1,2019,Erbil,36.1911,44.0092,227960.46
72,1,2019,Nineveh,36.3594,43.1528,4431698.92
72,1,2020,Al Anbar,32.9,41.6,563192.3
72,1,2020,Al Sulaymaniyah,35.549701,45.444317,351277.03
72,1,2020,Dahuk,36.867391,42.998858,1266567.22
72,1,2020,Diyala,33.8833,45.0667,781784.3
72,1,2020,Erbil,36.1911,44.0092,204329.96
72,1,2020,Kirkuk,35.4667,44.3167,326305.83
72,1,2020,Nineveh,36.3594,43.1528,3733690.7
72,1,2020,Salah Al-Din,34.45,43.5833,569757.94
72,2,2015,Al Anbar,32.9,41.6,5111786.743
72,2,2015,Al Sulaymaniyah,35.549701,45.444317,1066779.196
72,2,2015,An Najaf,32.002418,44.331207,225481.635
72,2,2015,Babil,32.496352,44.457801,153074.799
72,2,2015,Baghdad,33.291026,44.467142,4074346.419
72,2,2015,Dahuk,36.867391,42.998858,173340
72,2,2015,Diyala,33.8833,45.0667,2014085.964
72,2,2015,Erbil,36.1911,44.0092,259948.093
72,2,2015,Kerbala,32.6167,44.0333,300642.18
72,2,2015,Kirkuk,35.4667,44.3167,5958028.923
72,2,2015,Nineveh,36.3594,43.1528,434610.6895
72,2,2015,Salah Al-Din,34.45,43.5833,2507918.119
72,2,2016,Al Anbar,32.9,41.6,18443970.31
72,2,2016,Al Basrah,30.50166,47.81529,27871.146
72,2,2016,Al Muthanna,36.376146,43.169364,13935.573
72,2,2016,Al Qadissiya,31.85,45.05,20235.5769
72,2,2016,Al Sulaymaniyah,35.549701,45.444317,717435.533
72,2,2016,An Najaf,32.002418,44.331207,13935.573
72,2,2016,Babil,32.496352,44.457801,34935.586
72,2,2016,Baghdad,33.291026,44.467142,856746.6671
72,2,2016,Dahuk,36.867391,42.998858,4898325.341
72,2,2016,Diyala,33.8833,45.0667,220961.153
72,2,2016,Erbil,36.1911,44.0092,8527533.091
72,2,2016,Kerbala,32.6167,44.0333,88653.7766
72,2,2016,Kirkuk,35.4667,44.3167,3508111.744
72,2,2016,Maysan,31.9,47.0333,13935.573
72,2,2016,Nineveh,36.3594,43.1528,33207589.85
72,2,2016,Salah Al-Din,34.45,43.5833,11590054.08
72,2,2016,Thi-Qar,31.2333,46.3167,20235.5769
72,2,2016,Wasit,32.2333,46.3,34935.586
72,2,2017,Al Anbar,32.9,41.6,3945348.327
72,2,2017,Al Sulaymaniyah,35.549701,45.444317,420221.316
72,2,2017,Baghdad,33.291026,44.467142,135387.16
72,2,2017,Dahuk,36.867391,42.998858,209637.908
72,2,2017,Diyala,33.8833,45.0667,628857.795
72,2,2017,Erbil,36.1911,44.0092,2792162.332
72,2,2017,Kirkuk,35.4667,44.3167,1318589.01
72,2,2017,Nineveh,36.3594,43.1528,33783771.34
72,2,2017,Salah Al-Din,34.45,43.5833,3816829.426
72,2,2018,Al Anbar,32.9,41.6,7314030.17
72,2,2018,Al Basrah,30.50166,47.81529,28760.2625
72,2,2018,Al Muthanna,36.376146,43.169364,28760.2625
72,2,2018,Al Qadissiya,31.85,45.05,28760.2625
72,2,2018,Al Sulaymaniyah,35.549701,45.444317,458829.394
72,2,2018,An Najaf,32.002418,44.331207,28760.2625
72,2,2018,Babil,32.496352,44.457801,28760.2625
72,2,2018,Baghdad,33.291026,44.467142,234650.2745
72,2,2018,Dahuk,36.867391,42.998858,867676.0921
72,2,2018,Diyala,33.8833,45.0667,492534.8342
72,2,2018,Erbil,36.1911,44.0092,1821943.071
72,2,2018,Kerbala,32.6167,44.0333,28760.2625
72,2,2018,Kirkuk,35.4667,44.3167,3775944.669
72,2,2018,Maysan,31.9,47.0333,28760.2625
72,2,2018,Nineveh,36.3594,43.1528,15644919.57
72,2,2018,Salah Al-Din,34.45,43.5833,3089986.116
72,2,2018,Thi-Qar,31.2333,46.3167,28760.2625
72,2,2018,Wasit,32.2333,46.3,28760.2625
72,2,2019,Al Anbar,32.9,41.6,3254528.52
72,2,2019,Al Anbar,32.9,41.6,5590386.21
72,2,2019,Al Basrah,30.50166,47.81529,67856.4882
72,2,2019,Al Qadissiya,31.85,45.05,67856.4882
72,2,2019,Al Sulaymaniyah,35.549701,45.444317,312673.92
72,2,2019,Al Sulaymaniyah,35.549701,45.444317,519220.2407
72,2,2019,An Najaf,32.002418,44.331207,33928.2441
72,2,2019,Baghdad,33.291026,44.467142,316234.4684
72,2,2019,Baghdad,33.291026,44.467142,416259.58
72,2,2019,Dahuk,36.867391,42.998858,3737161.68
72,2,2019,Dahuk,36.867391,42.998858,3754244.892
72,2,2019,Diyala,33.8833,45.0667,2024737.11
72,2,2019,Diyala,33.8833,45.0667,3862707.928
72,2,2019,Erbil,36.1911,44.0092,655341.9564
72,2,2019,Erbil,36.1911,44.0092,2373694.6
72,2,2019,Kerbala,32.6167,44.0333,33928.2441
72,2,2019,Kirkuk,35.4667,44.3167,3261656.091
72,2,2019,Kirkuk,35.4667,44.3167,4716449.86
72,2,2019,Nineveh,36.3594,43.1528,10613625.78
72,2,2019,Nineveh,36.3594,43.1528,14578689.98
72,2,2019,Salah Al-Din,34.45,43.5833,5919063.318
72,2,2019,Salah Al-Din,34.45,43.5833,6783774.99
72,2,2019,Wasit,32.2333,46.3,67856.4882
72,2,2020,Al Anbar,32.9,41.6,2731544.01
72,2,2020,Al Basrah,30.50166,47.81529,49940.01
72,2,2020,Al Muthanna,36.376146,43.169364,9140
72,2,2020,Al Qadissiya,31.85,45.05,11060
72,2,2020,Al Sulaymaniyah,35.549701,45.444317,377520.06
72,2,2020,An Najaf,32.002418,44.331207,243834.94
72,2,2020,Babil,32.496352,44.457801,11960
72,2,2020,Baghdad,33.291026,44.467142,1267670.32
72,2,2020,Dahuk,36.867391,42.998858,1609108.06
72,2,2020,Diyala,33.8833,45.0667,320309.32
72,2,2020,Erbil,36.1911,44.0092,520186.9
72,2,2020,Kerbala,32.6167,44.0333,253914.94
72,2,2020,Kirkuk,35.4667,44.3167,2853435.7
72,2,2020,Maysan,31.9,47.0333,9160
72,2,2020,Nineveh,36.3594,43.1528,7426678.25
72,2,2020,Salah Al-Din,34.45,43.5833,2083204.69
72,2,2020,Thi-Qar,31.2333,46.3167,9300
72,2,2020,Wasit,32.2333,46.3,9240
72,2,2021,Al-Anbar,33.1096,41.5177,1322293.98
72,2,2021,Al-Sulaymaniyah,35.5359,45.3186,479930.01
72,2,2021,Baghdad,33.2789,44.3869,200000.01
72,2,2021,Diyala,33.9504,45.121,708700.09
72,2,2021,Duhok,37.0634,43.1676,894265.01
72,2,2021,Erbil,36.3461,44.2357,651455
72,2,2021,Kirkuk,35.3434,44.1507,1464083.55
72,2,2021,Ninewa,36.0191,42.4944,5769296.84
72,2,2021,Salah Al-Din,34.5624,43.6203,2008156.39
73,1,2015,Al Mafraq,31.19290323,35.69146862,505167.298
73,1,2015,Amman,31.91905968,35.92902353,12501.878
73,1,2015,Irbid,32.55798676,35.84675724,263349.104
73,1,2016,Dar'a,32.624102,36.104944,129280.185
73,1,2016,Quneitra,35.982397,36.529578,43093.395
73,1,2017,Al Karak,31.02243739,35.69031941,12498.6435
73,1,2017,Amman,31.91905968,35.92902353,129985.8924
73,1,2017,Irbid,32.55798676,35.84675724,107488.3341
73,1,2018,Al Mafraq,31.19290323,35.69146862,420002.128
73,1,2018,Amman,31.91905968,35.92902353,759517.03
73,1,2018,Irbid,32.55798676,35.84675724,256800
73,1,2018,Zarqa,32.07577806,36.08100277,419680.912
73,1,2019,Amman,31.91905968,35.92902353,228633.46
73,1,2019,Irbid,32.55798676,35.84675724,198405.7
73,1,2019,Zarqa,32.07577806,36.08100277,208726.51
73,1,2020,Ajloun,32.38400709,35.8092639,4048.18
73,1,2020,Al  Aqaba,32.38267548,35.72396804,4048.18
73,1,2020,Al Balqa,32.03953891,35.72382786,46048.56
73,1,2020,Al Karak,31.02243739,35.69031941,44048.18
73,1,2020,Al Mafraq,31.19290323,35.69146862,187774.69
73,1,2020,Al Tafilah,30.81298394,35.6172583,38725.55
73,1,2020,Amman,31.91905968,35.92902353,99870.19
73,1,2020,Irbid,32.55798676,35.84675724,300144.99
73,1,2020,Jarash,32.20046314,36.10048505,50096.75
73,1,2020,Ma'an,30.18802033,35.72991609,4048.18
73,1,2020,Madaba,31.7144361,35.79652849,13048.26
73,1,2020,Zarqa,32.07577806,36.08100277,502222.59
73,1,2021,Al Mafraq,31.19290323,35.69146862,150005.12
73,2,2015,Ajloun,32.38400709,35.8092639,56596.9575
73,2,2015,Al  Aqaba,32.38267548,35.72396804,0
73,2,2015,Al Karak,31.02243739,35.69031941,71964.469
73,2,2015,Al Mafraq,31.19290323,35.69146862,2349320.054
73,2,2015,Amman,31.91905968,35.92902353,2431281.451
73,2,2015,Amman,31.957215,35.945566,249741.32
73,2,2015,Dar'a,32.624102,36.104944,447508.83
73,2,2015,Irbid,32.55798676,35.84675724,3321926.333
73,2,2015,Jarash,32.20046314,36.10048505,39557.075
73,2,2015,Ma'an,30.18802033,35.72991609,39964.469
73,2,2015,Quneitra,35.982397,36.529578,47500.03
73,2,2015,Zarqa,32.07577806,36.08100277,1630723.812
73,2,2016,Ajloun,32.38400709,35.8092639,90764.29
73,2,2016,Al  Aqaba,32.38267548,35.72396804,19997.5
73,2,2016,Al Balqa,32.03953891,35.72382786,139998.2095
73,2,2016,Al Karak,31.02243739,35.69031941,79997.309
73,2,2016,Al Mafraq,31.19290323,35.69146862,2537750.924
73,2,2016,Al Tafilah,30.81298394,35.6172583,19997.7602
73,2,2016,Amman,31.91905968,35.92902353,1759659.108
73,2,2016,Dar'a,32.624102,36.104944,2466905.426
73,2,2016,Irbid,32.55798676,35.84675724,1621413.326
73,2,2016,Jarash,32.20046314,36.10048505,31961.0264
73,2,2016,Ma'an,30.18802033,35.72991609,75997.5488
73,2,2016,Madaba,31.7144361,35.79652849,3999.7602
73,2,2016,Quneitra,35.982397,36.529578,620031.3488
73,2,2016,Rural Damascus,33.49203318,37.39104656,0
73,2,2016,Zarqa,32.07577806,36.08100277,2216922.943
73,2,2017,Ajloun,32.38400709,35.8092639,79842.624
73,2,2017,Al Balqa,32.03953891,35.72382786,244852.736
73,2,2017,Al Karak,31.02243739,35.69031941,134769.1015
73,2,2017,Al Mafraq,31.19290323,35.69146862,1167747.888
73,2,2017,Amman,31.91905968,35.92902353,1983139.456
73,2,2017,Dar'a,32.624102,36.104944,1132554.96
73,2,2017,Irbid,32.55798676,35.84675724,1211101.137
73,2,2017,Jarash,32.20046314,36.10048505,45000
73,2,2017,Ma'an,30.18802033,35.72991609,59926.5755
73,2,2017,Madaba,31.7144361,35.79652849,40000
73,2,2017,Quneitra,35.982397,36.529578,958331.49
73,2,2017,Rural Damascus,33.49203318,37.39104656,122713.47
73,2,2017,Zarqa,32.07577806,36.08100277,1025263.002
73,2,2018,Ajloun,32.38400709,35.8092639,82700.004
73,2,2018,Al  Aqaba,32.38267548,35.72396804,119987.814
73,2,2018,Al Balqa,32.03953891,35.72382786,78700
73,2,2018,Al Karak,31.02243739,35.69031941,148920.3514
73,2,2018,Al Mafraq,31.19290323,35.69146862,1877186.949
73,2,2018,Al Tafilah,30.81298394,35.6172583,19996.8885
73,2,2018,Amman,31.91905968,35.92902353,2255581.789
73,2,2018,Dar'a,32.624102,36.104944,388129.1336
73,2,2018,Irbid,32.55798676,35.84675724,975040.602
73,2,2018,Jarash,32.20046314,36.10048505,82700.004
73,2,2018,Ma'an,30.18802033,35.72991609,105326.4768
73,2,2018,Madaba,31.7144361,35.79652849,171916.7161
73,2,2018,Quneitra,35.982397,36.529578,145838.2464
73,2,2018,Zarqa,32.07577806,36.08100277,2064492.685
73,2,2019,Ajloun,32.38400709,35.8092639,42402.56
73,2,2019,Al  Aqaba,32.38267548,35.72396804,104997.03
73,2,2019,Al Balqa,32.03953891,35.72382786,5999.13
73,2,2019,Al Karak,31.02243739,35.69031941,284866.64
73,2,2019,Al Mafraq,31.19290323,35.69146862,1413967.52
73,2,2019,Al Tafilah,30.81298394,35.6172583,33678.6
73,2,2019,Amman,31.91905968,35.92902353,2217621.17
73,2,2019,Irbid,32.55798676,35.84675724,1635588.12
73,2,2019,Jarash,32.20046314,36.10048505,22269.25
73,2,2019,Ma'an,30.18802033,35.72991609,33678.59
73,2,2019,Zarqa,32.07577806,36.08100277,2322956.62
73,2,2020,Ajloun,32.38400709,35.8092639,129942.23
73,2,2020,Al  Aqaba,32.38267548,35.72396804,21018.43
73,2,2020,Al Balqa,32.03953891,35.72382786,117131.24
73,2,2020,Al Karak,31.02243739,35.69031941,583855.84
73,2,2020,Al Mafraq,31.19290323,35.69146862,1672022.26
73,2,2020,Al Tafilah,30.81298394,35.6172583,54925.39
73,2,2020,Amman,31.91905968,35.92902353,1407162.23
73,2,2020,Irbid,32.55798676,35.84675724,1346825.45
73,2,2020,Jarash,32.20046314,36.10048505,149401.75
73,2,2020,Ma'an,30.18802033,35.72991609,227436.33
73,2,2020,Madaba,31.7144361,35.79652849,89563.99
73,2,2020,Zarqa,32.07577806,36.08100277,1241105.07
73,2,2021,Ajloun,32.38400709,35.8092639,30679.38
73,2,2021,Al  Aqaba,32.38267548,35.72396804,23098.71
73,2,2021,Al Balqa,32.03953891,35.72382786,27979.53
73,2,2021,Al Karak,31.02243739,35.69031941,113999
73,2,2021,Al Mafraq,31.19290323,35.69146862,353443.27
73,2,2021,Al Tafilah,30.81298394,35.6172583,119.99
73,2,2021,Amman,31.91905968,35.92902353,376608.89
73,2,2021,Irbid,32.55798676,35.84675724,657682.36
73,2,2021,Jarash,32.20046314,36.10048505,13880.31
73,2,2021,Ma'an,30.18802033,35.72991609,479.97
73,2,2021,Madaba,31.7144361,35.79652849,27679.54
73,2,2021,Zarqa,32.07577806,36.08100277,247024.51
71,1,2016,Akkar,34.5506,36.0781,254803.5427
71,1,2016,Baalbek El Hermel,34.398038,36.387342,994316.9174
71,1,2016,Beirut,33.8869,35.5131,242648.1587
71,1,2016,Bekaa,34.0089,36.1453,1482883.502
71,1,2016,El Nabatieh,33.366667,35.466667,20715.4912
71,1,2016,Mount Lebanon,33.8333,35.5333,745730.4745
71,1,2016,North,34.4333,35.85,502544.0434
71,1,2016,South,33.55,35.3833,207994.8704
71,1,2017,Akkar,34.5506,36.0781,24000
71,1,2017,Baalbek El Hermel,34.398038,36.387342,591232.5375
71,1,2017,Beirut,33.8869,35.5131,98689.4175
71,1,2017,Bekaa,34.0089,36.1453,170775.1565
71,1,2017,El Nabatieh,33.366667,35.466667,20387.185
71,1,2017,Mount Lebanon,33.8333,35.5333,585363.49
71,1,2017,North,34.4333,35.85,142413.366
71,1,2017,South,33.55,35.3833,203833.3275
71,1,2018,Akkar,34.5506,36.0781,148605.4948
71,1,2018,Baalbek El Hermel,34.398038,36.387342,289092.8004
71,1,2018,Beirut,33.8869,35.5131,972976.2001
71,1,2018,Bekaa,34.0089,36.1453,1459069.33
71,1,2018,Mount Lebanon,33.8333,35.5333,131576.4668
71,1,2018,North,34.4333,35.85,665055.0582
71,1,2018,South,33.55,35.3833,1961778.85
71,1,2019,Akkar,34.5506,36.0781,141773.42
71,1,2019,Baalbek El Hermel,34.398038,36.387342,141773.42
71,1,2019,Beirut,33.8869,35.5131,400110.46
71,1,2019,Bekaa,34.0089,36.1453,990787.69
71,1,2019,El Nabatieh,33.366667,35.466667,5907.23
71,1,2019,Mount Lebanon,33.8333,35.5333,5907.23
71,1,2019,North,34.4333,35.85,435468.72
71,1,2019,South,33.55,35.3833,994319.44
71,1,2020,Akkar,34.5506,36.0781,195016.29
71,1,2020,Baalbek El Hermel,34.398038,36.387342,804069.04
71,1,2020,Beirut,33.8869,35.5131,2794193.03
71,1,2020,Bekaa,34.0089,36.1453,244918.22
71,1,2020,El Nabatieh,33.366667,35.466667,75000
71,1,2020,Mount Lebanon,33.8333,35.5333,1162485.72
71,1,2020,North,34.4333,35.85,154128.4
71,1,2020,South,33.55,35.3833,75000
71,1,2021,Akkar,34.5506,36.0781,621844.11
71,1,2021,Baalbek El Hermel,34.398038,36.387342,621844.11
71,1,2021,Beirut,33.8869,35.5131,750488.91
71,1,2021,Bekaa,34.0089,36.1453,621844.11
71,1,2021,El Nabatieh,33.366667,35.466667,621844.11
71,1,2021,Mount Lebanon,33.8333,35.5333,621844.11
71,1,2021,North,34.4333,35.85,621844.11
71,1,2021,South,33.55,35.3833,621844.11
71,2,2015,Akkar,34.5506,36.0781,1350949.727
71,2,2015,Baalbek El Hermel,34.398038,36.387342,1073107.188
71,2,2015,Beirut,33.8869,35.5131,389260.0509
71,2,2015,Bekaa,34.0089,36.1453,724903.7095
71,2,2015,El Nabatieh,33.366667,35.466667,94062.3885
71,2,2015,Mount Lebanon,33.8333,35.5333,655333.2851
71,2,2015,North,34.4333,35.85,813416.6853
71,2,2015,South,33.55,35.3833,369641.4956
71,2,2016,Akkar,34.5506,36.0781,3285569.902
71,2,2016,Baalbek El Hermel,34.398038,36.387342,1519248.045
71,2,2016,Beirut,33.8869,35.5131,470996.6234
71,2,2016,Bekaa,34.0089,36.1453,3249100.44
71,2,2016,El Nabatieh,33.366667,35.466667,1388100.101
71,2,2016,Mount Lebanon,33.8333,35.5333,5701883.554
71,2,2016,North,34.4333,35.85,4932273.04
71,2,2016,South,33.55,35.3833,2446160.554
71,2,2017,Akkar,34.5506,36.0781,289943.332
71,2,2017,Baalbek El Hermel,34.398038,36.387342,886933.749
71,2,2017,Beirut,33.8869,35.5131,138545.8235
71,2,2017,Bekaa,34.0089,36.1453,790413.1351
71,2,2017,Mount Lebanon,33.8333,35.5333,876964.398
71,2,2017,North,34.4333,35.85,685515.2185
71,2,2017,South,33.55,35.3833,242894.0239
71,2,2018,Akkar,34.5506,36.0781,1349127.599
71,2,2018,Baalbek El Hermel,34.398038,36.387342,986624.1486
71,2,2018,Beirut,33.8869,35.5131,833018.456
71,2,2018,Bekaa,34.0089,36.1453,1068341.68
71,2,2018,El Nabatieh,33.366667,35.466667,29670.244
71,2,2018,Mount Lebanon,33.8333,35.5333,1299107.443
71,2,2018,North,34.4333,35.85,1777054.717
71,2,2018,South,33.55,35.3833,1724824.173
71,2,2019,Akkar,34.5506,36.0781,899198.11
71,2,2019,Baalbek El Hermel,34.398038,36.387342,1096716.21
71,2,2019,Beirut,33.8869,35.5131,264967.29
71,2,2019,Bekaa,34.0089,36.1453,738232.9
71,2,2019,El Nabatieh,33.366667,35.466667,64083.85
71,2,2019,Mount Lebanon,33.8333,35.5333,1440159.85
71,2,2019,North,34.4333,35.85,1813680.63
71,2,2019,South,33.55,35.3833,1531112.4
71,2,2020,Akkar,34.5506,36.0781,555502.1
71,2,2020,Baalbek El Hermel,34.398038,36.387342,411150.73
71,2,2020,Beirut,33.8869,35.5131,2790152.84
71,2,2020,Bekaa,34.0089,36.1453,977349.75
71,2,2020,El Nabatieh,33.366667,35.466667,565427.4
71,2,2020,Mount Lebanon,33.8333,35.5333,2256838.53
71,2,2020,North,34.4333,35.85,1408693.03
71,2,2020,South,33.55,35.3833,1740180.93
71,2,2021,Akkar,34.5506,36.0781,2653570.81
71,2,2021,Baalbek El Hermel,34.398038,36.387342,994442.9
71,2,2021,Beirut,33.8869,35.5131,2219904.7
71,2,2021,Bekaa,34.0089,36.1453,395350.64
71,2,2021,El Nabatieh,33.366667,35.466667,1167279.83
71,2,2021,Mount Lebanon,33.8333,35.5333,2230676.24
71,2,2021,North,34.4333,35.85,2693877.98
71,2,2021,South,33.55,35.3833,1871502.82
59,1,2015,Chin,22,93.5,232505.45
59,1,2015,Kachin,26,97.5,218053.9
59,1,2015,Magway,20.25,94.75,303136.7
59,1,2015,Rakhine,19.5,94,600118.76
59,1,2015,Sagaing,21.5,95.6167,150000
59,1,2016,Kachin,26,97.5,2592681.845
59,1,2016,Rakhine,19.5,94,2141665.97
59,1,2016,Shan (North),23.502854,98.141989,792020.9093
59,1,2016,Shan (South),21.5,98,28860.896
59,1,2017,Kachin,26,97.5,818791.2414
59,1,2017,Rakhine,19.5,94,1950735.93
59,1,2017,Shan (North),23.502854,98.141989,296924.0786
59,1,2018,Bago (East),17.336667,96.479722,122961.618
59,1,2018,Kayin,17,97.75,585069.167
59,1,2018,Mon,16.1667,97.6667,244708.2866
59,1,2018,Tanintharyi,13,98.75,43200.1984
59,1,2019,Rakhine,19.5,94,1489308.45
59,1,2020,Bago (East),17.336667,96.479722,56818.51
59,1,2020,Chin,22,93.5,306603.14
59,1,2020,Kachin,26,97.5,1212423.92
59,1,2020,Kayah,19.25,97.3333,0
59,1,2020,Kayin,17,97.75,372363.17
59,1,2020,Mandalay,21.975,96.0833,0
59,1,2020,Mon,16.1667,97.6667,0
59,1,2020,Rakhine,19.5,94,1359798.25
59,1,2020,Sagaing,21.5,95.6167,0
59,1,2020,Shan (North),23.502854,98.141989,203628.61
59,1,2020,Shan (South),21.5,98,269684.21
59,1,2020,Tanintharyi,13,98.75,0
59,1,2020,Yangon,16.8,96.15,0
59,2,2015,Kachin,26,97.5,1182726.369
59,2,2015,Rakhine,19.5,94,1998191.94
59,2,2015,Shan (North),23.502854,98.141989,326083.1508
59,2,2015,Yangon,16.8,96.15,9985.08
59,2,2017,Kachin,26,97.5,3229093.511
59,2,2017,Rakhine,19.5,94,2560126.8
59,2,2017,Shan (North),23.502854,98.141989,939613.8493
59,2,2018,Chin,22,93.5,249043.55
59,2,2018,Kachin,26,97.5,5365579.478
59,2,2018,Rakhine,19.5,94,4109863.71
59,2,2018,Shan (North),23.502854,98.141989,2095426.512
59,2,2019,Bago (East),17.336667,96.479722,0
59,2,2019,Chin,22,93.5,300130.76
59,2,2019,Kachin,26,97.5,7008584.65
59,2,2019,Kayin,17,97.75,784781.39
59,2,2019,Rakhine,19.5,94,4037218.48
59,2,2019,Shan (North),23.502854,98.141989,1860717.91
59,2,2019,Shan (South),21.5,98,15133.74
59,2,2020,Bago (East),17.336667,96.479722,115164.99
59,2,2020,Chin,22,93.5,660711.46
