PooledFundId,AllocationSourceId,AllocationYear,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude,AdminLocation1Budget,FundType
27,1,2018,Tanganyika,-6.255568,29.510771,7991322.104,2
27,1,2019,Equateur,0.047105,18.271124,162442.05,2
27,1,2019,Haut-Katanga,-11.659227,27.4741,298675.82,2
27,1,2019,Ituri,1.562489,30.248427,7847174.5,2
27,1,2019,Kasai,-6.423572,20.795359,342265.67,2
27,1,2019,Kasai Central,-6.15,23.599989,549581.3,2
27,1,2019,Kasai Oriental,-6.150032,23.6,1096556.33,2
27,1,2019,Kinshasa,-4.339502,15.309483,513927.58,2
27,1,2019,Kongo Central,-5.837288,13.449994,350619.44,2
27,1,2019,Kwango,-4.866367,16.983376,97696.75,2
27,1,2019,Kwilu,-3.298349,17.389665,327856.69,2
27,1,2019,Mai-Ndombe,-1.944394,18.273916,5113057.22,2
27,1,2019,Nord-Kivu,-1.6882,29.2371,14587386.67,2
27,1,2019,Sud-Kivu,-2.500021,28.866667,4060513.27,2
27,1,2019,Tanganyika,-6.255568,29.510771,42314.86,2
27,1,2020,Equateur,0.047105,18.271124,1964613.86,2
27,1,2020,Haut-Katanga,-11.659227,27.4741,2039.44,2
27,1,2020,Ituri,1.562489,30.248427,4987497.64,2
27,1,2020,Kasai,-6.423572,20.795359,73027.64,2
27,1,2020,Kasai Central,-6.15,23.599989,217002.37,2
27,1,2020,Kinshasa,-4.339502,15.309483,7537848.32,2
27,1,2020,Kongo Central,-5.837288,13.449994,23453.59,2
27,1,2020,Kwilu,-3.298349,17.389665,77000.0,2
27,1,2020,Nord-Kivu,-1.6882,29.2371,2154620.1,2
27,1,2020,Sud-Kivu,-2.500021,28.866667,5833368.65,2
27,1,2020,Tanganyika,-6.255568,29.510771,2617002.79,2
27,1,2021,Ituri,1.562489,30.248427,7263694.75,2
27,1,2021,Kasai,-6.423572,20.795359,293288.3,2
27,1,2021,Kasai Oriental,-6.150032,23.6,146644.15,2
27,1,2021,Nord-Kivu,-1.6882,29.2371,8634456.55,2
27,1,2021,Sud-Kivu,-2.500021,28.866667,2600504.93,2
27,1,2021,Tanganyika,-6.255568,29.510771,293288.3,2
27,1,2022,Nord-Kivu,-1.6882,29.2371,3002907.84,2
27,2,2014,Haut-Katanga,-11.659227,27.4741,5107966.575,2
27,2,2014,Haut-Lomami,-6.683035,25.8,3765037.1,2
27,2,2014,Haut-Uele,2.766892,27.616688,550250.25,2
27,2,2014,Ituri,1.562489,30.248427,2532508.5,2
27,2,2014,Kasai Central,-6.15,23.599989,3430949.08,2
27,2,2014,Kasai Oriental,-6.150032,23.6,2205395.0,2
27,2,2014,Kwango,-4.866367,16.983376,2040000.0,2
27,2,2014,Maniema,-2.949743,25.949989,1624930.28,2
27,2,2014,Nord-Kivu,-1.6882,29.2371,4333537.0,2
27,2,2014,Tanganyika,-6.255568,29.510771,4372184.275,2
27,2,2014,Tshopo,0.518267,25.187572,550250.25,2
27,2,2016,Nord-Ubangi,4.283333,21.016677,2199983.52,2
27,2,2016,Sud-Ubangi,3.26505,19.766688,3004877.78,2
27,2,2016,Tanganyika,-6.255568,29.510771,7229516.2,2
27,2,2017,Maniema,-2.949743,25.949989,3999545.46,2
27,2,2018,Haut-Katanga,-11.659227,27.4741,2399549.8337,2
27,2,2018,Kasai,-6.423572,20.795359,5962996.93,2
27,2,2018,Tanganyika,-6.255568,29.510771,1962477.3763,2
27,2,2019,Haut-Katanga,-11.659227,27.4741,1907806.11,2
27,2,2019,Haut-Lomami,-6.683035,25.8,745035.55,2
27,2,2019,Ituri,1.562489,30.248427,3001844.19,2
27,2,2019,Kasai,-6.423572,20.795359,7410964.69,2
27,2,2019,Kasai Central,-6.15,23.599989,3658188.01,2
27,2,2019,Kinshasa,-4.339502,15.309483,2003579.02,2
27,2,2019,Maniema,-2.949743,25.949989,1330254.7,2
27,2,2019,Nord-Kivu,-1.6882,29.2371,9807000.98,2
27,2,2019,Sud-Kivu,-2.500021,28.866667,5782178.95,2
27,2,2019,Tanganyika,-6.255568,29.510771,7410035.47,2
27,2,2020,Haut-Katanga,-11.659227,27.4741,1371843.24,2
27,2,2020,Haut-Lomami,-6.683035,25.8,1183401.0,2
27,2,2020,Ituri,1.562489,30.248427,5397930.19,2
27,2,2020,Kasai,-6.423572,20.795359,2920546.19,2
27,2,2020,Kasai Central,-6.15,23.599989,4049269.31,2
27,2,2020,Kasai Oriental,-6.150032,23.6,2065088.98,2
27,2,2020,Maniema,-2.949743,25.949989,3324558.42,2
27,2,2020,Nord-Kivu,-1.6882,29.2371,11743535.05,2
27,2,2020,Sankuru,-4.966357,23.450021,2556142.1,2
27,2,2020,Sud-Kivu,-2.500021,28.866667,9758433.21,2
27,2,2020,Tanganyika,-6.255568,29.510771,4348611.78,2
27,2,2020,Tshopo,0.518267,25.187572,793807.88,2
27,2,2021,Ituri,1.562489,30.248427,14474564.19,2
27,2,2021,Kasai,-6.423572,20.795359,1200000.0,2
27,2,2021,Kasai Central,-6.15,23.599989,800000.0,2
27,2,2021,Maniema,-2.949743,25.949989,2926269.25,2
27,2,2021,Nord-Kivu,-1.6882,29.2371,14072076.76,2
27,2,2021,Sud-Kivu,-2.500021,28.866667,7643233.59,2
27,2,2021,Tanganyika,-6.255568,29.510771,4784884.05,2
27,2,2022,Ituri,1.562489,30.248427,7603014.05,2
27,2,2022,Kasai,-6.423572,20.795359,1000000.0,2
27,2,2022,Nord-Kivu,-1.6882,29.2371,8554118.43,2
27,2,2022,Sud-Kivu,-2.500021,28.866667,4998512.8,2
27,2,2022,Tanganyika,-6.255568,29.510771,3404986.18,2
36,1,2017,Addis Ababa,8.980483,38.78553835,108000.0648,2
36,1,2017,Oromia,7.50798643,38.7652127,5110082.2944,2
36,1,2017,SNNPR,6.46580872,36.80646946,565205.0012,2
36,1,2017,Somali,6.93277841,43.32988331,4843707.2696,2
36,1,2018,Addis Ababa,8.980483,38.78553835,354874.7295,2
36,1,2018,Afar,12.03644506,40.77273541,2330299.5003,2
36,1,2018,Amhara,11.56495248,38.04353615,2448611.152,2
36,1,2018,Beneshangul Gumu,10.50292442,35.44030702,2438059.9382,2
36,1,2018,Dire Dawa,9.60626919,42.00302689,961755.1646,2
36,1,2018,Gambela,7.68385036,34.33675424,810000.3582,2
36,1,2018,Hareri,9.28966002,42.17252587,810000.3582,2
36,1,2018,Oromia,7.50798643,38.7652127,18708167.123,2
36,1,2018,SNNPR,6.46580872,36.80646946,7620046.5457,2
36,1,2018,Somali,6.93277841,43.32988331,8227565.1631,2
36,1,2018,Tigray,13.77711474,38.43867332,1173144.0972,2
36,1,2020,Addis Ababa,8.980483,38.78553835,248808.35,2
36,1,2020,Afar,12.03628232,40.77273098,666599.9,2
36,1,2020,Amhara,11.56495271,38.04353749,912710.33,2
36,1,2020,Gambela,7.68382482,34.3367695,224826.82,2
36,1,2020,Oromia,7.50805539,38.76512402,209838.36,2
36,1,2020,Somali,6.92946999,43.32903576,539584.35,2
36,1,2020,Tigray,13.77711621,38.43867503,10696476.92,2
36,1,2021,Afar,12.03628232,40.77273098,4783340.28,2
36,1,2021,Amhara,11.56495271,38.04353749,8933661.68,2
36,1,2021,Tigray,13.77711621,38.43867503,703011.4,2
36,1,2021,Tigray,13.77711683,38.43867474,6269782.48,2
36,1,2022,Amhara,11.56495272,38.04353749,5000200.68,2
36,1,2022,Oromia,7.52471684,40.76594682,1899999.96,2
36,1,2022,SNNP,5.92715271,37.23485443,2000002.52,2
36,1,2022,Somali,6.92946999,43.32903576,2400001.04,2
36,2,2015,Afar,12.03644506,40.77273541,3747892.972,2
36,2,2015,Amhara,11.56495248,38.04353615,7787524.3599,2
36,2,2015,Dire Dawa,9.60626919,42.00302689,10000.0488,2
36,2,2015,Gambela,7.68385036,34.33675424,167450.2888,2
36,2,2015,Oromia,7.50798643,38.7652127,8223827.81949999,2
36,2,2015,SNNPR,6.46580872,36.80646946,3417366.0498,2
36,2,2015,Somali,6.93277841,43.32988331,4354488.7928,2
36,2,2015,Tigray,13.77711474,38.43867332,2061142.7384,2
36,2,2016,Addis Ababa,8.980483,38.78553835,1435414.2115,2
36,2,2016,Afar,12.03644506,40.77273541,3942415.1048,2
36,2,2016,Amhara,11.56495248,38.04353615,11729429.9477,2
36,2,2016,Beneshangul Gumuz,10.50292442,35.44030702,10000.0,2
36,2,2016,Dire Dawa,9.60626919,42.00302689,4882.1716,2
36,2,2016,Gambela,7.68385036,34.33675424,1922851.427,2
36,2,2016,Oromia,7.50798643,38.7652127,19770938.8155,2
36,2,2016,SNNPR,6.46580872,36.80646946,6374535.9725,2
36,2,2016,Somali,6.93277841,43.32988331,8952097.8809,2
36,2,2016,Tigray,13.77711474,38.43867332,6380693.8785,2
36,2,2017,Addis Ababa,8.980483,38.78553835,973279.8184,2
36,2,2017,Afar,12.03644506,40.77273541,2830803.9337,2
36,2,2017,Amhara,11.56495248,38.04353615,3080093.7902,2
36,2,2017,Beneshangul Gumuz,10.50292442,35.44030702,1602095.367,2
36,2,2017,Dire Dawa,9.60626919,42.00302689,4999.9835,2
36,2,2017,Gambela,7.68385036,34.33675424,2489790.7313,2
36,2,2017,Hareri,9.28966002,42.17252587,125894.3681,2
36,2,2017,Oromia,7.50798643,38.7652127,19195108.8121,2
36,2,2017,SNNPR,6.46580872,36.80646946,7417346.8951,2
36,2,2017,Somali,6.93277841,43.32988331,42093952.3846,2
36,2,2017,Tigray,13.77711474,38.43867332,1895238.406,2
36,2,2018,Addis Ababa,8.980483,38.78553835,52000.5876,2
36,2,2018,Afar,12.03644506,40.77273541,1544669.7733,2
36,2,2018,Amhara,11.56495248,38.04353615,1700456.8068,2
36,2,2018,Beneshangul Gumuz,10.50292442,35.44030702,273599.6424,2
36,2,2018,Dire Dawa,9.60626919,42.00302689,97795.2177,2
36,2,2018,Oromia,7.50798643,38.7652127,13893511.1787,2
36,2,2018,SNNPR,6.46580872,36.80646946,7508145.6054,2
36,2,2018,Somali,6.93277841,43.32988331,13617037.6804,2
36,2,2018,Tigray,13.77711474,38.43867332,97795.2177,2
36,2,2019,Addis Ababa,8.980483,38.78553835,1363545.02,2
36,2,2019,Afar,12.03644506,40.77273541,2755026.38,2
36,2,2019,Amhara,11.56495248,38.04353615,3848086.8,2
36,2,2019,Benishangul Gumz,10.50292442,35.44030702,2812547.7,2
36,2,2019,Dire Dawa,9.60626919,42.00302689,157648.94,2
36,2,2019,Gambela,7.68385036,34.33675424,300000.0,2
36,2,2019,Harari,9.28966002,42.17252587,207335.82,2
36,2,2019,Oromia,7.50798643,38.7652127,25853837.66,2
36,2,2019,SNNP,6.46580872,36.80646946,5081656.3,2
36,2,2019,Somali,6.93277841,43.32988331,17557830.93,2
36,2,2019,Tigray,13.77711474,38.43867332,1094975.12,2
36,2,2020,Addis Ababa,8.980483,38.78553835,583100.3,2
36,2,2020,Afar,12.03628232,40.77273098,3233136.92,2
36,2,2020,Amhara,11.56495271,38.04353749,1298076.94,2
36,2,2020,Benishangul Gumuz,10.50292407,35.44030741,2576715.12,2
36,2,2020,Dire Dawa,9.60626922,42.00302692,406745.79,2
36,2,2020,Gambela,7.68382482,34.3367695,577898.81,2
36,2,2020,Harari,9.28966002,42.17252587,181881.39,2
36,2,2020,Oromia,7.50805539,38.76512402,18692505.62,2
36,2,2020,SNNP,6.4654693,36.80636061,1732942.82,2
36,2,2020,Somali,6.92946999,43.32903576,14018404.81,2
36,2,2020,Tigray,13.77711621,38.43867503,678268.14,2
36,2,2021,Addis Ababa,8.980483,38.78553835,217107.28,2
36,2,2021,Afar,12.03628232,40.77273098,3132593.01,2
36,2,2021,Amhara,11.56495271,38.04353749,5094933.99,2
36,2,2021,Benishangul Gumz,10.50292407,35.44030741,5889981.29,2
36,2,2021,Dire Dawa,9.60626922,42.00302692,962270.0,2
36,2,2021,Gambela,7.68382482,34.3367695,1080000.08,2
36,2,2021,Oromia,7.50805539,38.76512402,20337567.86,2
36,2,2021,Sidama,6.66415957,38.54573866,935000.0,2
36,2,2021,SNNP,6.4523204,36.69125228,4050986.65,2
36,2,2021,Somali,6.92946999,43.32903576,21725754.54,2
36,2,2021,Tigray,13.77711683,38.43867474,14403159.9,2
45,1,2015,CENTRE,19.00959214,-71.98452022,22799.9943,2
45,1,2015,NORD EST,19.50841697,-71.88960704,22799.9943,2
45,1,2015,OUEST,18.57927007,-72.4276818,88961.1771,2
45,1,2015,SUD-EST,18.25424314,-72.36662388,109976.1043,2
49,1,2016,Al Anbar,32.9,41.6,869420.975,2
49,1,2016,Baghdad,33.291026,44.467142,512441.1036,2
49,1,2016,Dahuk,36.867391,42.998858,400002.094,2
49,1,2016,Diyala,33.8833,45.0667,220474.04,2
49,1,2016,Erbil,36.1911,44.0092,636204.3894,2
49,1,2016,Nineveh,36.3594,43.1528,1139176.546,2
49,1,2016,Salah Al-Din,34.45,43.5833,2269605.642,2
49,1,2017,Al Anbar,32.9,41.6,1656775.1211,2
49,1,2017,Baghdad,33.291026,44.467142,301650.969,2
49,1,2017,Dahuk,36.867391,42.998858,14984.263,2
49,1,2017,Diyala,33.8833,45.0667,321814.5,2
49,1,2017,Erbil,36.1911,44.0092,3285463.047,2
49,1,2017,Kirkuk,35.4667,44.3167,5992550.2592,2
49,1,2017,Nineveh,36.3594,43.1528,11771476.3777,2
49,1,2017,Salah Al-Din,34.45,43.5833,6137332.833,2
49,1,2018,Al Basrah,30.50166,47.81529,426368.7827,2
49,1,2018,Al Muthanna,36.376146,43.169364,152579.0615,2
49,1,2018,Al Qadissiya,31.85,45.05,198210.6817,2
49,1,2018,Baghdad,33.291026,44.467142,947500.8068,2
49,1,2018,Diyala,33.8833,45.0667,243842.3019,2
49,1,2018,Maysan,31.9,47.0333,175394.8716,2
49,1,2018,Thi-Qar,31.2333,46.3167,289473.9221,2
49,1,2018,Wasit,32.2333,46.3,198210.6817,2
49,1,2019,Al Sulaymaniyah,35.549701,45.444317,4077936.13,2
49,1,2019,Baghdad,33.291026,44.467142,169000.0,2
49,1,2019,Dahuk,36.867391,42.998858,482010.53,2
49,1,2019,Erbil,36.1911,44.0092,227960.46,2
49,1,2019,Nineveh,36.3594,43.1528,4431698.92,2
49,1,2020,Al Anbar,32.9,41.6,563192.3,2
49,1,2020,Al Sulaymaniyah,35.549701,45.444317,351277.03,2
49,1,2020,Dahuk,36.867391,42.998858,1266567.22,2
49,1,2020,Diyala,33.8833,45.0667,781784.3,2
49,1,2020,Erbil,36.1911,44.0092,204329.96,2
49,1,2020,Kirkuk,35.4667,44.3167,326305.83,2
49,1,2020,Nineveh,36.3594,43.1528,3733690.7,2
49,1,2020,Salah Al-Din,34.45,43.5833,569757.94,2
49,1,2021,Diyala,33.9504,45.121,1806091.56,2
49,1,2021,Kirkuk,35.3434,44.1507,565109.91,2
49,1,2021,Ninewa,36.0191,42.4944,6719512.85,2
49,1,2021,Salah Al-Din,34.5624,43.6203,2802376.29,2
49,2,2015,Al Anbar,32.9,41.6,5111786.743,2
49,2,2015,Al Sulaymaniyah,35.549701,45.444317,1066779.196,2
49,2,2015,An Najaf,32.002418,44.331207,225481.635,2
49,2,2015,Babil,32.496352,44.457801,153074.799,2
49,2,2015,Baghdad,33.291026,44.467142,4074346.419,2
49,2,2015,Dahuk,36.867391,42.998858,173340.0,2
49,2,2015,Diyala,33.8833,45.0667,2014085.9637,2
49,2,2015,Erbil,36.1911,44.0092,259948.093,2
49,2,2015,Kerbala,32.6167,44.0333,300642.18,2
49,2,2015,Kirkuk,35.4667,44.3167,5958028.923,2
49,2,2015,Nineveh,36.3594,43.1528,434610.6895,2
49,2,2015,Salah Al-Din,34.45,43.5833,2507918.1188,2
49,2,2016,Al Anbar,32.9,41.6,18443970.3139,2
49,2,2016,Al Basrah,30.50166,47.81529,27871.146,2
49,2,2016,Al Muthanna,36.376146,43.169364,13935.573,2
49,2,2016,Al Qadissiya,31.85,45.05,20235.5769,2
49,2,2016,Al Sulaymaniyah,35.549701,45.444317,717435.533,2
49,2,2016,An Najaf,32.002418,44.331207,13935.573,2
49,2,2016,Babil,32.496352,44.457801,34935.586,2
49,2,2016,Baghdad,33.291026,44.467142,856746.6671,2
49,2,2016,Dahuk,36.867391,42.998858,4898325.3412,2
49,2,2016,Diyala,33.8833,45.0667,220961.153,2
49,2,2016,Erbil,36.1911,44.0092,8527533.0905,2
49,2,2016,Kerbala,32.6167,44.0333,88653.7766,2
49,2,2016,Kirkuk,35.4667,44.3167,3508111.7435,2
49,2,2016,Maysan,31.9,47.0333,13935.573,2
49,2,2016,Nineveh,36.3594,43.1528,33207589.8493,2
49,2,2016,Salah Al-Din,34.45,43.5833,11590054.0811,2
49,2,2016,Thi-Qar,31.2333,46.3167,20235.5769,2
49,2,2016,Wasit,32.2333,46.3,34935.586,2
49,2,2017,Al Anbar,32.9,41.6,3945348.3268,2
49,2,2017,Al Sulaymaniyah,35.549701,45.444317,420221.316,2
49,2,2017,Baghdad,33.291026,44.467142,135387.16,2
49,2,2017,Dahuk,36.867391,42.998858,209637.908,2
49,2,2017,Diyala,33.8833,45.0667,628857.795,2
49,2,2017,Erbil,36.1911,44.0092,2792162.3324,2
49,2,2017,Kirkuk,35.4667,44.3167,1318589.01,2
49,2,2017,Nineveh,36.3594,43.1528,33783771.3358,2
49,2,2017,Salah Al-Din,34.45,43.5833,3816829.426,2
49,2,2018,Al Anbar,32.9,41.6,7314030.1695,2
49,2,2018,Al Basrah,30.50166,47.81529,28760.2625,2
49,2,2018,Al Muthanna,36.376146,43.169364,28760.2625,2
49,2,2018,Al Qadissiya,31.85,45.05,28760.2625,2
49,2,2018,Al Sulaymaniyah,35.549701,45.444317,458829.394,2
49,2,2018,An Najaf,32.002418,44.331207,28760.2625,2
49,2,2018,Babil,32.496352,44.457801,28760.2625,2
49,2,2018,Baghdad,33.291026,44.467142,234650.2745,2
49,2,2018,Dahuk,36.867391,42.998858,867676.0921,2
49,2,2018,Diyala,33.8833,45.0667,492534.8342,2
49,2,2018,Erbil,36.1911,44.0092,1821943.0706,2
49,2,2018,Kerbala,32.6167,44.0333,28760.2625,2
49,2,2018,Kirkuk,35.4667,44.3167,3775944.6687,2
49,2,2018,Maysan,31.9,47.0333,28760.2625,2
49,2,2018,Nineveh,36.3594,43.1528,15644919.5683,2
49,2,2018,Salah Al-Din,34.45,43.5833,3089986.1156,2
49,2,2018,Thi-Qar,31.2333,46.3167,28760.2625,2
49,2,2018,Wasit,32.2333,46.3,28760.2625,2
49,2,2019,Al Anbar,32.9,41.6,3254528.5201,2
49,2,2019,Al Anbar,32.9,41.6,5590386.21,2
49,2,2019,Al Basrah,30.50166,47.81529,67856.4882,2
49,2,2019,Al Qadissiya,31.85,45.05,67856.4882,2
49,2,2019,Al Sulaymaniyah,35.549701,45.444317,312673.92,2
49,2,2019,Al Sulaymaniyah,35.549701,45.444317,519220.2407,2
49,2,2019,An Najaf,32.002418,44.331207,33928.2441,2
49,2,2019,Baghdad,33.291026,44.467142,316234.4684,2
49,2,2019,Baghdad,33.291026,44.467142,416259.58,2
49,2,2019,Dahuk,36.867391,42.998858,3737161.68,2
49,2,2019,Dahuk,36.867391,42.998858,3754244.8916,2
49,2,2019,Diyala,33.8833,45.0667,2024737.11,2
49,2,2019,Diyala,33.8833,45.0667,3862707.9279,2
49,2,2019,Erbil,36.1911,44.0092,655341.9564,2
49,2,2019,Erbil,36.1911,44.0092,2373694.6,2
49,2,2019,Kerbala,32.6167,44.0333,33928.2441,2
49,2,2019,Kirkuk,35.4667,44.3167,3261656.0906,2
49,2,2019,Kirkuk,35.4667,44.3167,4716449.86,2
49,2,2019,Nineveh,36.3594,43.1528,10613625.78,2
49,2,2019,Nineveh,36.3594,43.1528,14578689.9832,2
49,2,2019,Salah Al-Din,34.45,43.5833,5919063.3183,2
49,2,2019,Salah Al-Din,34.45,43.5833,6783774.99,2
49,2,2019,Wasit,32.2333,46.3,67856.4882,2
49,2,2020,Al Anbar,32.9,41.6,2731544.01,2
49,2,2020,Al Basrah,30.50166,47.81529,49940.01,2
49,2,2020,Al Muthanna,36.376146,43.169364,9140.0,2
49,2,2020,Al Qadissiya,31.85,45.05,11060.0,2
49,2,2020,Al Sulaymaniyah,35.549701,45.444317,377520.06,2
49,2,2020,An Najaf,32.002418,44.331207,243834.94,2
49,2,2020,Babil,32.496352,44.457801,11960.0,2
49,2,2020,Baghdad,33.291026,44.467142,1267670.32,2
49,2,2020,Dahuk,36.867391,42.998858,1609108.06,2
49,2,2020,Diyala,33.8833,45.0667,320309.32,2
49,2,2020,Erbil,36.1911,44.0092,520186.9,2
49,2,2020,Kerbala,32.6167,44.0333,253914.94,2
49,2,2020,Kirkuk,35.4667,44.3167,2853435.7,2
49,2,2020,Maysan,31.9,47.0333,9160.0,2
49,2,2020,Nineveh,36.3594,43.1528,7426678.25,2
49,2,2020,Salah Al-Din,34.45,43.5833,2083204.69,2
49,2,2020,Thi-Qar,31.2333,46.3167,9300.0,2
49,2,2020,Wasit,32.2333,46.3,9240.0,2
49,2,2021,Al-Anbar,33.1096,41.5177,1322293.98,2
49,2,2021,Al-Sulaymaniyah,35.5359,45.3186,479930.01,2
49,2,2021,Baghdad,33.2789,44.3869,200000.01,2
49,2,2021,Diyala,33.9504,45.121,708700.09,2
49,2,2021,Duhok,37.0634,43.1676,894265.01,2
49,2,2021,Erbil,36.3461,44.2357,651455.0,2
49,2,2021,Kirkuk,35.3434,44.1507,1464083.55,2
49,2,2021,Ninewa,36.0191,42.4944,5769296.84,2
49,2,2021,Salah Al-Din,34.5624,43.6203,2008156.39,2
49,2,2022,Al-Anbar,33.1096,41.5177,1586621.64,2
49,2,2022,Diyala,33.9504,45.121,634268.18,2
49,2,2022,Duhok,37.0634,43.1676,951832.08,2
49,2,2022,Kirkuk,35.3434,44.1507,997865.05,2
49,2,2022,Ninewa,36.0191,42.4944,2679779.73,2
49,2,2022,Salah Al-Din,34.5624,43.6203,1536152.53,2
51,1,2015,Al Mafraq,31.19290323,35.69146862,505167.298,2
51,1,2015,Amman,31.91905968,35.92902353,12501.878,2
51,1,2015,Irbid,32.55798676,35.84675724,263349.104,2
51,1,2016,Dar'a,32.624102,36.104944,129280.185,2
51,1,2016,Quneitra,35.982397,36.529578,43093.395,2
51,1,2017,Al Karak,31.02243739,35.69031941,12498.6435,2
51,1,2017,Amman,31.91905968,35.92902353,129985.8924,2
51,1,2017,Irbid,32.55798676,35.84675724,107488.3341,2
51,1,2018,Al Mafraq,31.19290323,35.69146862,420002.128,2
51,1,2018,Amman,31.91905968,35.92902353,759517.03,2
51,1,2018,Irbid,32.55798676,35.84675724,256800.0,2
51,1,2018,Zarqa,32.07577806,36.08100277,419680.912,2
51,1,2019,Amman,31.91905968,35.92902353,228633.46,2
51,1,2019,Irbid,32.55798676,35.84675724,198405.7,2
51,1,2019,Zarqa,32.07577806,36.08100277,208726.51,2
51,1,2020,Ajloun,32.38400709,35.8092639,4048.18,2
51,1,2020,Al  Aqaba,32.38267548,35.72396804,4048.18,2
51,1,2020,Al Balqa,32.03953891,35.72382786,46048.56,2
51,1,2020,Al Karak,31.02243739,35.69031941,44048.18,2
51,1,2020,Al Mafraq,31.19290323,35.69146862,187774.69,2
51,1,2020,Al Tafilah,30.81298394,35.6172583,38725.55,2
51,1,2020,Amman,31.91905968,35.92902353,99870.19,2
51,1,2020,Irbid,32.55798676,35.84675724,300144.99,2
51,1,2020,Jarash,32.20046314,36.10048505,50096.75,2
51,1,2020,Ma'an,30.18802033,35.72991609,4048.18,2
51,1,2020,Madaba,31.7144361,35.79652849,13048.26,2
51,1,2020,Zarqa,32.07577806,36.08100277,502222.59,2
51,1,2021,Al Mafraq,31.19290323,35.69146862,150005.12,2
51,1,2022,Al Mafraq,31.19290323,35.69146862,124000.01,2
51,1,2022,Amman,31.91905968,35.92902353,192000.01,2
51,1,2022,Irbid,32.55798676,35.84675724,84000.0,2
51,2,2015,Ajloun,32.38400709,35.8092639,56596.9575,2
51,2,2015,Al  Aqaba,32.38267548,35.72396804,0.0,2
51,2,2015,Al Karak,31.02243739,35.69031941,71964.469,2
51,2,2015,Al Mafraq,31.19290323,35.69146862,2349320.0537,2
51,2,2015,Amman,31.91905968,35.92902353,2431281.4513,2
51,2,2015,Amman,31.957215,35.945566,249741.32,2
51,2,2015,Dar'a,32.624102,36.104944,447508.83,2
51,2,2015,Irbid,32.55798676,35.84675724,3321926.3327,2
51,2,2015,Jarash,32.20046314,36.10048505,39557.075,2
51,2,2015,Ma'an,30.18802033,35.72991609,39964.469,2
51,2,2015,Quneitra,35.982397,36.529578,47500.03,2
51,2,2015,Zarqa,32.07577806,36.08100277,1630723.8118,2
51,2,2016,Ajloun,32.38400709,35.8092639,90764.29,2
51,2,2016,Al  Aqaba,32.38267548,35.72396804,19997.5,2
51,2,2016,Al Balqa,32.03953891,35.72382786,139998.2095,2
51,2,2016,Al Karak,31.02243739,35.69031941,79997.309,2
51,2,2016,Al Mafraq,31.19290323,35.69146862,2537750.9242,2
51,2,2016,Al Tafilah,30.81298394,35.6172583,19997.7602,2
51,2,2016,Amman,31.91905968,35.92902353,1759659.1083,2
51,2,2016,Dar'a,32.624102,36.104944,2466905.4257,2
51,2,2016,Irbid,32.55798676,35.84675724,1621413.3261,2
51,2,2016,Jarash,32.20046314,36.10048505,31961.0264,2
51,2,2016,Ma'an,30.18802033,35.72991609,75997.5488,2
51,2,2016,Madaba,31.7144361,35.79652849,3999.7602,2
51,2,2016,Quneitra,35.982397,36.529578,620031.3488,2
51,2,2016,Rural Damascus,33.49203318,37.39104656,0.0,2
51,2,2016,Zarqa,32.07577806,36.08100277,2216922.9428,2
51,2,2017,Ajloun,32.38400709,35.8092639,79842.624,2
51,2,2017,Al Balqa,32.03953891,35.72382786,244852.736,2
51,2,2017,Al Karak,31.02243739,35.69031941,134769.1015,2
51,2,2017,Al Mafraq,31.19290323,35.69146862,1167747.8882,2
51,2,2017,Amman,31.91905968,35.92902353,1983139.4559,2
51,2,2017,Dar'a,32.624102,36.104944,1132554.96,2
51,2,2017,Irbid,32.55798676,35.84675724,1211101.1365,2
51,2,2017,Jarash,32.20046314,36.10048505,45000.0,2
51,2,2017,Ma'an,30.18802033,35.72991609,59926.5755,2
51,2,2017,Madaba,31.7144361,35.79652849,40000.0,2
51,2,2017,Quneitra,35.982397,36.529578,958331.49,2
51,2,2017,Rural Damascus,33.49203318,37.39104656,122713.47,2
51,2,2017,Zarqa,32.07577806,36.08100277,1025263.0024,2
51,2,2018,Ajloun,32.38400709,35.8092639,82700.004,2
51,2,2018,Al  Aqaba,32.38267548,35.72396804,119987.814,2
51,2,2018,Al Balqa,32.03953891,35.72382786,78700.0,2
51,2,2018,Al Karak,31.02243739,35.69031941,148920.3514,2
51,2,2018,Al Mafraq,31.19290323,35.69146862,1877186.9491,2
51,2,2018,Al Tafilah,30.81298394,35.6172583,19996.8885,2
51,2,2018,Amman,31.91905968,35.92902353,2255581.7892,2
51,2,2018,Dar'a,32.624102,36.104944,388129.1336,2
51,2,2018,Irbid,32.55798676,35.84675724,975040.602,2
51,2,2018,Jarash,32.20046314,36.10048505,82700.004,2
51,2,2018,Ma'an,30.18802033,35.72991609,105326.4768,2
51,2,2018,Madaba,31.7144361,35.79652849,171916.7161,2
51,2,2018,Quneitra,35.982397,36.529578,145838.2464,2
51,2,2018,Zarqa,32.07577806,36.08100277,2064492.6849,2
51,2,2019,Ajloun,32.38400709,35.8092639,42402.56,2
51,2,2019,Al  Aqaba,32.38267548,35.72396804,104997.03,2
51,2,2019,Al Balqa,32.03953891,35.72382786,5999.13,2
51,2,2019,Al Karak,31.02243739,35.69031941,284866.64,2
51,2,2019,Al Mafraq,31.19290323,35.69146862,1413967.52,2
