PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,AdmLocBenReachedClustAgg1,AdmLocBenReachedClustAgg2,AdmLocBenReachedClustAgg3,AdmLocBenReachedClustAgg4,AdmLocBenReachedClustAgg5,AdmLocBenReachedClustAgg6
15,CBPF-SUD-25-R-INGO-35613,6|||7|||10|||11,70.00|||10.00|||10.00|||10.00,69##70##,Khartoum,Jebal Aulya,,,,,464##671##538##817|||63##94##79##117|||62##94##78##125|||62##94##78##125,464##671##538##817|||63##94##79##117|||62##94##78##125|||62##94##78##125,,,,,"15.56666700,32.51666700","15.25099700,32.52139400",,,,,116690.00|||16670.00|||16670.00|||16670.00,116690.00|||16670.00|||16670.00|||16670.00,,,,,2025,483##699##560##851|||66##98##82##122|||65##98##81##130|||65##98##81##130,476##689##552##839|||65##97##81##120|||64##97##80##128|||64##97##80##128,,,,
15,CBPF-SUD-25-R-INGO-35613,6|||7|||10|||11,70.00|||10.00|||10.00|||10.00,69##70##,Khartoum,Sharq El Nile,,,,,463##670##539##816|||65##94##78##116|||63##96##77##116|||63##96##77##116,463##670##539##816|||65##94##78##116|||63##96##77##116|||63##96##77##116,,,,,"15.56666700,32.51666700","15.91666700,33.81666700",,,,,116690.00|||16670.00|||16670.00|||16670.00,116690.00|||16670.00|||16670.00|||16670.00,,,,,2025,453##656##528##799|||64##92##76##114|||62##94##75##114|||62##94##75##114,458##663##533##807|||64##93##77##115|||62##95##76##115|||62##95##76##115,,,,
15,CBPF-SUD-25-R-INGO-35613,6|||7|||10|||11,70.00|||10.00|||10.00|||10.00,69##70##,Khartoum,Um Badah,,,,,463##670##539##816|||65##94##78##116|||63##96##77##116|||63##96##77##116,463##670##539##816|||65##94##78##116|||63##96##77##116|||63##96##77##116,,,,,"15.56666700,32.51666700","16.23333300,31.83333300",,,,,116690.00|||16670.00|||16670.00|||16670.00,116690.00|||16670.00|||16670.00|||16670.00,,,,,2025,447##647##521##788|||63##91##75##112|||61##93##74##112|||61##93##74##112,412##596##479##726|||58##84##69##103|||56##85##68##103|||56##85##68##103,,,,
15,CBPF-SUD-25-R-INGO-35613,6|||7|||10|||11,70.00|||10.00|||10.00|||10.00,69##70##,North Kordofan,Ar Rahad,,,,,1855##2682##2157##3266|||256##378##314##463|||254##384##308##467|||254##384##308##467,1855##2682##2157##3266|||256##378##314##463|||254##384##308##467|||254##384##308##467,,,,,"13.83064410,29.41793240","13.83064410,29.41793240",,,,,116550.00|||16650.00|||16650.00|||16650.00,116550.00|||16650.00|||16650.00|||16650.00,,,,,2025,1564##2261##1818##2753|||216##319##265##390|||214##324##260##394|||214##324##260##394,1541##2228##1792##2713|||213##314##261##385|||211##319##256##388|||211##319##256##388,,,,
15,CBPF-SUD-25-R-INGO-35613,6|||7|||10|||11,70.00|||10.00|||10.00|||10.00,69##70##,North Kordofan,Shiekan,,,,,1855##2682##2157##3266|||256##378##314##463|||254##384##308##467|||254##384##308##467,1855##2682##2157##3266|||256##378##314##463|||254##384##308##467|||254##384##308##467,,,,,"13.83064410,29.41793240","12.73333300,30.25000000",,,,,116690.00|||16670.00|||16670.00|||16670.00,116690.00|||16670.00|||16670.00|||16670.00,,,,,2025,1578##2281##1834##2778|||218##321##267##394|||216##327##262##397|||216##327##262##397,1804##2609##2098##3177|||249##368##305##450|||247##374##300##454|||247##374##300##454,,,,
15,CBPF-SUD-25-R-INGO-35613,6|||7|||10|||11,70.00|||10.00|||10.00|||10.00,69##70##,North Kordofan,Um Rwaba,,,,,1855##2682##2157##3266|||256##378##314##463|||254##384##308##467|||254##384##308##467,1855##2682##2157##3266|||256##378##314##463|||254##384##308##467|||254##384##308##467,,,,,"13.83064410,29.41793240","12.90946000,31.21708000",,,,,116690.00|||16670.00|||16670.00|||16670.00,116690.00|||16670.00|||16670.00|||16670.00,,,,,2025,1695##2450##1971##2984|||234##345##287##423|||232##351##281##427|||232##351##281##427,1533##2217##1783##2699|||212##312##260##383|||210##317##255##386|||210##317##255##386,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Central Darfur,Azum,,,,,2948##3100##4536##4536|||148##155##227##227|||0##0##0##0,2948##3100##4536##4536|||148##155##227##227|||0##0##0##0,,,,,"12.33330000,23.41670000","12.92000000,22.84667000",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025,2907##3057##4473##4473|||146##153##224##224|||0##0##0##0,2988##3142##4597##4597|||150##157##230##230|||0##0##0##0,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Central Darfur,Bindisi,,,,,2948##3100##4536##4536|||147##152##224##224|||0##0##0##0,2948##3100##4536##4536|||147##152##224##224|||0##0##0##0,,,,,"12.33330000,23.41670000","11.94026700,23.10635000",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025,2982##3136##4588##4588|||149##154##227##227|||0##0##0##0,2808##2953##4320##4320|||140##145##213##213|||0##0##0##0,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Central Darfur,Mukjar,,,,,2948##3100##4536##4536|||148##156##228##228|||0##0##0##0,2948##3100##4536##4536|||148##156##228##228|||0##0##0##0,,,,,"12.33330000,23.41670000","11.95001000,23.28315800",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025,3036##3192##4671##4671|||152##161##235##235|||0##0##0##0,2822##2967##4342##4342|||142##149##218##218|||0##0##0##0,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Central Darfur,Wadi Salih,,,,,2948##3100##4536##4536|||148##156##228##228|||0##0##0##0,2948##3100##4536##4536|||148##156##228##228|||0##0##0##0,,,,,"12.33330000,23.41670000","12.37253100,23.13754400",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025,2539##2670##3907##3907|||127##134##196##196|||0##0##0##0,2989##3143##4599##4599|||150##158##231##231|||0##0##0##0,,,,
